,a param.,WAPE in %,variance
130,0.0003000000000000034,19.403913593630442,14.155675769997005
131,0.0003100000000000034,19.59009505143456,15.382920043479222
132,0.00032000000000000344,19.783310921653154,16.713473983523564
133,0.00033000000000000347,19.9831840099645,18.150790601065392
134,0.0003400000000000035,20.189355200611818,19.69899912642955
135,0.0003500000000000035,20.401484501727403,21.362057792003874
136,0.00036000000000000355,20.619573010978034,23.148993174411043
137,0.00037000000000000357,20.843533681252634,25.06577421893288
138,0.0003800000000000036,21.072904405097592,27.115997902989577
139,0.0003900000000000036,21.307549505999486,29.306429249452755
140,0.00040000000000000365,21.5472113855276,31.643862262151238
141,0.0004100000000000037,21.791610482080447,34.13274425720381
142,0.0004200000000000037,22.040390002047502,36.774626568614046
143,0.00043000000000000373,22.293406782103798,39.573373488000335
144,0.00044000000000000376,22.550537107260016,42.53369347390218
145,0.0004500000000000038,22.81174373714491,45.66195521058371
146,0.0004600000000000038,23.07677140838329,48.961433247983635
147,0.00047000000000000383,23.345417872811595,52.43588559578129
148,0.00048000000000000386,23.617391378458496,56.08799685120999
149,0.0004900000000000039,23.892627407273213,59.92230020184241
150,0.0005000000000000039,24.171073375903088,63.942185022371376
151,0.0005100000000000039,24.452533308385174,68.14898935925261
152,0.000520000000000004,24.736955626142514,72.54781026704767
153,0.000530000000000004,25.024154909580158,77.13722964697999
154,0.000540000000000004,25.3139779784925,81.91940951821097
155,0.000550000000000004,25.606435048610763,86.90015097887974
156,0.0005600000000000041,25.901413129271678,92.0809413302156
157,0.0005700000000000041,26.19881622207912,97.46489852116896
158,0.0005800000000000041,26.49853192645425,103.05174866747932
159,0.0005900000000000041,26.800448026222984,108.84129754801306
160,0.0006000000000000042,27.10448159972233,114.83640270884749
161,0.0006100000000000042,27.410622502382253,121.03812499816834
162,0.0006200000000000042,27.71878671135227,127.44860134135864
163,0.0006300000000000043,28.0289410981854,134.07135702575258
164,0.0006400000000000043,28.341007716658734,140.90534939955083
165,0.0006500000000000043,28.654848310459972,147.9492736011474
166,0.0006600000000000043,28.970405698009635,155.20497144363844
167,0.0006700000000000044,29.287694618047613,162.67440210239837
168,0.0006800000000000044,29.606669427091028,170.35818854981164
169,0.0006900000000000044,29.927192287064063,178.25670408404753
170,0.0007000000000000044,30.249195363964663,186.36939517826804
171,0.0007100000000000045,30.572639966348355,194.69670476522484
172,0.0007200000000000045,30.89757713635925,203.23991759158545
173,0.0007300000000000045,31.223960879845016,212.0014484452982
174,0.0007400000000000045,31.5516874334948,220.98054278309658
175,0.0007500000000000046,31.880784899163526,230.17869986942495
176,0.0007600000000000046,32.211154875497066,239.5930298232436
177,0.0007700000000000046,32.54274195492006,249.22218091102923
178,0.0007800000000000046,32.87553084972843,259.06621020373626
179,0.0007900000000000047,33.209459996911775,269.12474095367514
180,0.0008000000000000047,33.544510972912285,279.3993835673283
181,0.0008100000000000047,33.88066160297225,289.89280302911015
182,0.0008200000000000048,34.21786163657847,300.60172964839626
183,0.0008300000000000048,34.55605663129931,311.5265620020453
184,0.0008400000000000048,34.895279839611426,322.6671994925473
185,0.0008500000000000048,35.2355140994516,334.02531949512894
186,0.0008600000000000049,35.57676299765417,345.6007950598958
187,0.0008700000000000049,35.918994437809936,357.39363881145186
188,0.0008800000000000049,36.26213238090366,369.4018734226368
189,0.0008900000000000049,36.60612138964156,381.62392117498746
190,0.000900000000000005,36.9509347201337,394.06078166920094
191,0.000910000000000005,37.29654822871113,406.7116951416673
192,0.000920000000000005,37.64294942246472,419.57663977767567
193,0.000930000000000005,37.990145917936374,432.6558838990842
194,0.0009400000000000051,38.338107519571956,445.9504518939914
195,0.0009500000000000051,38.68685693594135,459.4602230606426
196,0.0009600000000000051,39.03637467034915,473.18495107710766
197,0.0009700000000000051,39.38657110692522,487.121282527709
198,0.0009800000000000052,39.737515547006645,501.27130854563103
199,0.0009900000000000052,40.08917624967085,515.6344137572487
