,bias_harg_,bias_harg_Rs,bias_livia_,bias_modif_,bias_modif_droog,bias_Berti,bias_droogersAllen2,bias_traj_balk,bias_Ravazzani,bias_perc_harg_,bias_perc_harg_Rs,bias_perc_livia_,bias_perc_modif_,bias_perc_modif_droog,bias_perc_Berti,bias_perc_droogersAllen2,bias_perc_traj_balk,bias_perc_Ravazzani,MAPE_harg_,MAPE_harg_Rs,MAPE_livia_,MAPE_modif_,MAPE_modif_droog,MAPE_Berti,MAPE_droogersAllen2,MAPE_traj_balk,MAPE_Ravazzani,MAE_harg_,MAE_harg_Rs,MAE_livia_,MAE_modif_,MAE_modif_droog,MAE_Berti,MAE_droogersAllen2,MAE_traj_balk,MAE_Ravazzani,KGE_harg_,KGE_harg_Rs,KGE_livia_,KGE_modif_,KGE_modif_droog,KGE_Berti,KGE_droogersAllen2,KGE_traj_balk,KGE_Ravazzani,R_harg_,R_harg_Rs,R_livia_,R_modif_,R_modif_droog,R_Berti,R_droogersAllen2,R_traj_balk,R_Ravazzani,RMSE_harg_,RMSE_harg_Rs,RMSE_livia_,RMSE_modif_,RMSE_modif_droog,RMSE_Berti,RMSE_droogersAllen2,RMSE_traj_balk,RMSE_Ravazzanil,WAPE_harg_,WAPE_harg_Rs,WAPE_livia_,WAPE_modif_,WAPE_modif_droog,WAPE_Berti,WAPE_droogersAllen2,WAPE_traj_balk,WAPE_Ravazzani
11833,-132.90232526371466,-148.11313844224784,-145.64586312455563,-217.81082286053166,-31.82970595710905,-220.57080716046914,-51.17423491793382,-237.93568719469465,-653.9908993420283,-15.233153856515584,-18.735478643129458,-17.00542278893237,-25.805608198239995,-2.5576324994743196,-26.15744045264019,-4.974886597858055,-28.256522168043247,-80.09611708463889,16.575659355891954,18.19812252461966,18.058188342392206,26.7616234676556,5.59762329272979,27.100732698508022,7.498024042900417,29.234292339548063,80.35348275908026,134.90803381664105,148.11313844224784,146.97422475062837,217.81082286053166,45.5586312589115,220.57080716046914,61.02584877132116,237.93568719469465,653.9908993420283,0.7056862803243379,0.7783070660970955,0.7053355140621511,0.5674738632524228,0.8494141724331353,0.5647505902649633,0.8231809338086642,0.530599450947719,-0.15001457129936302,0.9844782877915031,0.9962637599030587,0.9734227727783932,0.985887923661017,0.9888697203138588,0.9839219583320036,0.9882158316826644,0.9867510898755446,0.9844782877915031,143.7304936460675,150.82901748754105,156.9398095533266,228.61325137763808,49.55520576057352,231.48186349409386,65.62240847625316,249.13551624242334,672.5108003247359,16.575659355891958,18.19812252461966,18.058188342392203,26.76162346765561,5.59762329272979,27.100732698508033,7.498024042900418,29.23429233954808,80.3534827590803
11841,10.217697290355526,-166.65652303917386,62.70837634276119,-141.08803216291912,77.187369903386,-94.39554614586798,84.36487663653433,-135.73134238692634,-717.1366289204317,1.240729067136821,-20.146444788851106,7.515435727615988,-16.94816747172998,9.32139425091117,-11.340112129047368,10.178768879409047,-16.30072410281528,-86.21844198396839,2.349357253713928,20.036829257005227,7.678360049906778,16.96277324825008,9.280105712921365,11.349015365584753,10.143045094353761,16.318747581165425,86.22011263396769,19.540801903272094,166.65652303917386,63.8648347074662,141.08803216291912,77.187369903386,94.39554614586798,84.36487663653433,135.73134238692634,717.1366289204317,0.820826741289626,0.6261742709581921,0.5095315718221014,0.750629808417995,0.8387417740667611,0.8153435119509544,0.8218502364580214,0.7503877356053901,-0.21837925246877754,0.8581140990899896,0.9896592274044919,0.8138881343096157,0.8557179053913209,0.8719648375459473,0.8552145398250164,0.8717898891769156,0.8705811564907864,0.8581140990899897,24.459367181517067,167.23058373779836,71.06593151496358,142.52173951512793,79.74359615935577,96.65393128532924,86.83546904277007,137.07421203064933,717.9417695249978,2.3493572537139285,20.036829257005216,7.678360049906778,16.962773248250077,9.280105712921365,11.349015365584753,10.143045094353761,16.318747581165425,86.22011263396767
11846,-6.022572772239849,-146.12717739461192,57.17401026838857,-193.48405128803174,41.63658983446977,-116.251243479142,66.83907624827972,-161.8825134731134,-822.3791316906425,-0.7220832768713813,-16.411037793202706,6.269667580429178,-21.63061975122681,4.627407379353786,-13.019777904841526,7.433374511308566,-18.094317596735586,-91.77766667318323,2.1767140502717752,16.307084919817363,6.961974333829677,21.591882572697745,4.698052140966508,12.973075462406308,7.458917032246973,18.065304081736656,91.7735261562608,19.505453103691213,146.12717739461192,62.38599133435174,193.48405128803174,42.099069330157,116.251243479142,66.83907624827972,161.8825134731134,822.3791316906425,0.6292694254791351,0.590170411450081,0.16806487382830437,0.7550886560449145,0.7402250260125465,0.7368956350574671,0.6733260320276928,0.7950669086011576,-0.27996399809976524,0.9077463803793558,0.969819715717706,0.8755668464287734,0.9074731748210058,0.9174246373097823,0.9057457377194537,0.9170149697514746,0.9157708841407772,0.9077463803793557,25.77911227242611,147.38705853089223,71.6352566219817,194.34891981310167,46.581847126796006,118.16691235322399,70.586737970052,162.79365945654013,823.1920905239988,2.1767140502717752,16.30708491981737,6.961974333829678,21.591882572697745,4.698052140966508,12.973075462406312,7.4589170322469736,18.06530408173666,91.7735261562608
11850,7.944683764850415,-129.59867313840155,64.54353941453634,-190.77853523532838,49.98100811697188,-103.88733215256934,82.13524750184101,-147.88213598278512,-834.2642370645309,1.019733475389631,-14.524112385167184,7.353455973120035,-21.293372629742652,5.738658489008255,-11.538498176228858,9.351955368493233,-16.471888970760325,-93.54704264765773,2.2556593820089974,14.533331775889133,7.3274387684909,21.394105982336754,5.604922919863769,11.65003490331187,9.210733208388982,16.58365856623983,93.55527068606371,20.114483551908624,129.59867313840155,65.34126905949663,190.77853523532838,49.98100811697188,103.88733215256934,82.13524750184101,147.88213598278512,834.2642370645309,0.9317765322756404,0.8210635468268961,0.8620875874978988,0.660769708917059,0.9302561703763969,0.7933207758883312,0.9014158067169826,0.7157678013796296,-0.3265084874444326,0.9532689355767651,0.9676285422678887,0.9181376068667262,0.9530019125216084,0.9679070836616164,0.9514363558106071,0.9657546468880833,0.9607122613616489,0.9532689355767648,26.173808678532968,131.3783193892774,73.64435900615294,193.2049599204842,54.116874947752684,107.37104618435478,84.95271887764548,150.45018696021594,837.88196545556,2.255659382008997,14.533331775889131,7.327438768490898,21.394105982336754,5.60492291986377,11.65003490331187,9.210733208388982,16.583658566239826,93.5552706860637
11855,-41.92114932165825,-146.83599154764187,12.755900878546038,-240.72715532292312,1.1558570350286297,-152.61517613106548,33.51302798118453,-195.8121000047907,-879.0476658595338,-4.121170171593862,-15.434808142648446,1.5236216488689354,-25.539046180822965,0.6616003780153831,-16.05852203142381,4.128591919292308,-20.641859314140568,-94.29781809337427,4.589534261025842,15.75523771448735,3.2897308472326046,25.829590664182646,1.6791335298486767,16.375333822723842,3.7861296390161945,21.010286037040697,94.3202330164986,42.77363668971664,146.83599154764187,30.65970184848977,240.72715532292312,15.649223532153163,152.61517613106548,35.28604961394248,195.8121000047907,879.0476658595338,0.9388527610640665,0.7812814022617476,0.927620046875801,0.6383097148115318,0.9826832826012064,0.7734448447648459,0.9551076101974204,0.7002905327404981,-0.3337004766569014,0.9839687093338108,0.9910413945541827,0.9707825776071166,0.9838290119283956,0.9891606920468121,0.9833024219613948,0.9883936049685016,0.9866505335913128,0.9839687093338112,48.75861389801897,149.30833180904062,37.91825091743848,244.21133777306605,20.381080251893394,155.87789469911237,39.88527292827437,199.0456504871412,888.7205204971434,4.589534261025841,15.755237714487347,3.2897308472326046,25.829590664182643,1.6791335298486771,16.375333822723842,3.786129639016194,21.0102860370407,94.32023301649859
11856,-44.83700461578197,-124.74664904837857,-17.25117172455652,-183.0619858356832,10.779913463982044,-134.77051459491318,22.63292902747121,-165.0782801222778,-678.7177925427137,-3.7658883270710075,-17.14242564666518,-0.22612825442157145,-22.366346661382583,3.6729822512161148,-15.860970833857454,5.30004266277755,-19.873549562263037,-88.9349310794704,7.235492504031102,16.390936828848897,6.225872311047955,24.0532107955273,3.854427535744139,17.708010659749206,4.115898996355915,21.690263281139792,89.17931300799128,55.06722730478182,124.74664904837857,47.3833019012898,183.0619858356832,29.334926008475637,134.77051459491318,31.324909184769478,165.0782801222778,678.7177925427137,0.8739700465269782,0.7875985664838138,0.9293816897620129,0.6292953080958682,0.9536015124571146,0.7158327170376722,0.9574666601129473,0.6591361145786322,-0.2654636770097689,0.9913690279749287,0.9971069465692167,0.9838754520335575,0.9913215698775144,0.9934564024603715,0.9909746795479212,0.9933339924439354,0.992976499126525,0.9913690279749284,64.96342963001186,131.97462009592329,55.14746208583302,202.119504612147,35.60499047942078,152.38310345420348,40.18986320069708,183.2839053521563,724.6675707880354,7.235492504031103,16.390936828848897,6.225872311047955,24.0532107955273,3.8544275357441387,17.7080106597492,4.1158989963559165,21.690263281139792,89.17931300799128
11858,-12.914709430846742,-132.08316228802252,39.42822512721317,-223.78065776923003,29.183425928111607,-128.18781365184591,65.97740332959455,-171.92601976127483,-891.0691428357773,-1.419899591397236,-14.166842620832126,4.108945017918102,-23.89301553292358,3.0949304341710526,-13.707228531249552,7.01224980393838,-18.355066983526307,-95.00573398662779,1.973445158102714,14.082375506306313,4.745644965975198,23.858932502559334,3.1855603330946245,13.667063204023618,7.0343452755342515,18.330321046549194,95.00355725987805,18.509581495498807,132.08316228802252,44.51094163208042,223.78065776923003,29.87840242336968,128.18781365184591,65.97740332959455,171.92601976127483,891.0691428357773,0.661790161635945,0.563668122838366,0.26042115195942594,0.752133919974379,0.7815484429282569,0.764220380541311,0.6990239777675797,0.8043001792962325,-0.3324060645873117,0.9429855096473444,0.9851885637444285,0.9449557642644166,0.9428927051757464,0.939820595204438,0.9433860714645221,0.9400234399729188,0.9404686415829607,0.9429855096473447,23.059956573617637,133.193331620077,50.71898789186926,224.15096006638476,33.365905403846334,129.09264029933738,68.41830743382666,172.42687501198478,891.7520499844683,1.9734451581027135,14.082375506306313,4.745644965975198,23.85893250255934,3.1855603330946245,13.66706320402362,7.034345275534251,18.33032104654919,95.00355725987804
11867,-3.4055169881344756,-151.31929835231884,51.80217280359723,-169.46521437349531,56.044986297854074,-110.41642687365619,70.49854315582624,-153.02833811157703,-766.4151208399461,-0.4727941963556157,-17.61972341856599,5.820442937071343,-19.641024303020906,6.474699278013328,-12.83638562085318,8.12503255388759,-17.737730149922704,-88.60013433211219,2.1201395876602644,17.49122379926423,6.344657544048728,19.588737345950513,6.478323709114926,12.763199767590105,8.149031942968616,17.688774258700175,88.5910690025758,18.341657421776347,151.31929835231884,54.88861950823507,169.46521437349531,56.044986297854074,110.41642687365619,70.49854315582624,153.02833811157703,766.4151208399461,0.930326530703886,0.8101363328126951,0.7877653002469276,0.7560751011807351,0.8835617712681921,0.8562497571120492,0.8521268901808949,0.7794128488304535,-0.24731991138267317,0.980137671158213,0.976600104946007,0.9638154116399726,0.9808456003467403,0.9866623536717747,0.9793179084409807,0.9856772878273999,0.9834106889669223,0.9801376711582126,22.806885609206436,153.04764935891816,63.743344480555486,171.1728534039234,59.65167391605266,112.49777997586044,74.04394615124394,154.65006710801967,771.8907163916443,2.1201395876602644,17.491223799264226,6.344657544048728,19.58873734595051,6.478323709114929,12.763199767590104,8.149031942968614,17.688774258700175,88.59106900257581
11868,-34.71466583966254,-202.44013247393184,15.790347170798704,-68.9637560369446,84.89572041180254,-128.42932948501596,35.28693348338391,-166.98964293750657,-531.2999911181188,-4.426563561366307,-25.609408973311314,1.9308086114418432,-8.746716417049486,10.698403227640904,-16.266477972058507,4.428202958306037,-21.131582283104844,-67.15899955128819,4.640118813558114,25.584303688845477,4.113686500373474,8.715612148692111,10.729087490488386,16.230847747160766,4.529575059030716,21.10408487484656,67.14548225459798,36.71572534221576,202.44013247393184,32.550240577972566,68.9637560369446,84.89572041180254,128.42932948501596,35.84102917761195,166.98964293750657,531.2999911181188,0.09819869280025362,0.49251711001338094,-0.4452184589718502,0.3303128349080249,0.0853316280197366,0.28815610353713683,0.14423125764618971,0.45542414230309347,0.2213703778231353,0.8241397547267107,0.8078586634430451,0.8230606448737009,0.8415185831738977,0.8303244620759286,0.8246849410232191,0.8268086646433717,0.8204815408416327,0.8241397547267106,42.337534797253895,203.13353509047715,37.91268039221865,71.67626619659636,88.27728626046746,130.05994306361694,42.300008609504296,167.89789216270276,531.4348699875451,4.640118813558114,25.584303688845477,4.113686500373475,8.715612148692113,10.729087490488388,16.230847747160773,4.529575059030716,21.104084874846556,67.14548225459798
11874,-3.0348309330908836,-172.5572581173784,49.471433437445214,-72.39750298819668,99.60856837265496,-99.28742226083587,66.40104225745337,-138.90190359587004,-560.9330605024887,-0.4858963089147976,-22.09327469626478,5.72771275630425,-8.802081461397231,13.391952322569503,-12.836012366756567,8.915844006134574,-17.793762809096187,-71.9424862785323,3.6362830076705066,22.122939436360433,7.198975486890189,9.32548608007035,12.770452831093538,12.729279854311743,8.579068595359361,17.808108649688446,71.91519070677147,28.362733051248856,172.5572581173784,56.15146553401935,72.73808768575891,99.60856837265496,99.28742226083587,66.91608763268695,138.90190359587004,560.9330605024887,0.9524636846513446,0.7133040138443161,0.8255181592463842,0.8824628911474178,0.8049300395872154,0.842173806371249,0.860817849952725,0.7643345452158464,-0.009142222164869596,0.9715460247877789,0.9861489000513923,0.9522568065640621,0.9746596837221744,0.9796664082486315,0.970513215266186,0.9784985017247056,0.9758343238718008,0.9715460247877785,36.716914249019865,176.094561188621,73.64315849492532,79.92608698754155,106.88971421880828,105.92946908128529,75.64189115219723,143.92594773300632,571.0416441720363,3.636283007670507,22.122939436360433,7.198975486890189,9.325486080070352,12.770452831093534,12.729279854311743,8.579068595359365,17.808108649688446,71.91519070677148
