,var_PM,var_harg_,var_harg_Rs,var_livia_,var_modif_,var_modif_droog,var_Berti,var_droogersAllen2,var_traj_balk,var_Ravazzani,se_PM,se_harg_,se_harg_Rs,se_livia_,se_modif_,se_modif_droog,se_Berti,se_droogersAllen2,se_traj_balk,se_Ravazzani,mean_PM,mean_harg_,mean_harg_Rs,mean_livia_,mean_modif_,mean_modif_droog,mean_Berti,mean_droogersAllen2,mean_traj_balk,mean_Ravazzani,median_PM,median_harg_,median_harg_Rs,median_livia_,median_modif_,median_modif_droog,median_Berti,median_droogersAllen2,median_traj_balk,median_Ravazzani,nadm_vyska
11856,3256.941851062404,2794.2672893031004,2217.839076994716,3265.3460004391536,1800.5930950341772,3030.234798547968,2147.2562563336683,3172.2188869819206,1891.4347109134253,36.941804868445246,2.6103037909185383,2.417798061700211,2.1540266258822953,2.6136694097275406,1.9408583567997346,2.517817178478733,2.119473496007827,2.5761291089839897,1.989215016699821,0.27800019892698263,65.28013922900438,61.43428736865488,54.58011284619367,63.80043621497338,49.57816973263825,66.20477615792335,53.72032521563316,67.22145740918496,51.120705159938716,7.063759533918062,42.718092192766136,44.04891380127093,38.15995399242833,43.61976439531345,35.975913383558634,49.36721235155832,38.38283899111333,50.08408962174404,37.15707374224577,5.064776497777339,261.0
11858,3386.8930864055756,3190.7931324331753,2406.5114789228023,3870.5565372846913,1913.467964024996,3225.557524520412,2457.5901441516053,3540.481772377363,2137.5207276088618,8.189614852042158,2.6237242685559976,2.5466354068043153,2.211624627676571,2.80481458065938,1.9720959734521264,2.560470899795587,2.2349724649326954,2.6825549693097854,2.0843594518240502,0.12901766794653402,78.1610331704297,77.08480738452579,67.15410297976115,81.44671859769745,59.51264502299385,80.59298533110567,67.47871536610918,83.65915011456259,63.83386485699012,3.905271267448252,71.55931142637911,65.74665819930252,56.732024334421304,69.74352920927768,50.600367233044395,69.27244644606,57.67127020367363,71.48254948317526,53.94797287752833,3.330857842268145,115.0
11867,3159.9801035887285,3031.434995562844,2035.5397297533032,3744.0102065268343,1948.2293056343533,3189.4200551211757,2337.6628711533535,3355.4468488232646,2020.3057524185049,39.77077961047688,2.552532643081647,2.5000762856661387,2.0486554452889254,2.778418376208163,2.0042374211862235,2.564395411201657,2.1954324051714775,2.6302941111168163,2.0409749804850597,0.28635922797123586,73.13348015129654,72.84559108632021,60.34153946584277,77.51263290376558,58.8075548125062,77.87130373523884,63.79930798259569,79.09315080983029,60.197063939802376,8.34374828647635,63.57663189084211,56.92187587915977,48.29658010930859,60.532842323214716,46.02427831618546,63.66355974636668,49.46270019783815,64.2030713133339,48.22360184098009,6.519842824351093,260.0
11868,2632.667304377692,2416.440065563414,1385.088574099299,2970.2165421611517,2017.5886365268157,2977.237307899587,1863.2031443959097,2707.546347243496,1611.867783274587,285.3214233097709,2.96235677818506,2.838097993118756,2.148711686956705,3.1465412451140438,2.593317461301139,3.150257824316176,2.4921230202352302,3.004189489831101,2.3179500880983803,0.9752289018648745,65.93891021880532,63.046021398833446,49.068899179310996,67.25477248303854,60.19193054905993,73.01355358645553,55.236466095054,68.87948800908731,52.02310664067977,21.66391095896209,56.667844430072606,46.2661777054935,38.73148703172505,49.67803101286506,45.41157398903208,54.846959647917544,40.466615582136654,51.53161623977266,38.62275570493707,15.898011198560326,780.0
11874,2703.426117938919,2655.3714431545977,1556.5159075784768,3280.0787451880956,2050.7629283604097,3124.169059386739,2047.6210537694678,2956.491055241987,1770.5072525344196,211.0835438535683,2.667260628010318,2.6434484271967444,2.0238810473018347,2.937990158517829,2.3230894404471103,2.867315386332997,2.3213092119078134,2.789308089662714,2.158524869426499,0.7453073259675966,67.73618675971291,67.47263565236555,52.75095118636163,72.03239018980683,61.44903518442215,76.38640453944348,59.1138579844298,73.50259306101808,55.67365302638736,19.023578873970482,59.418282308028225,51.74022625974503,43.25228191672622,55.11679328321118,49.28519095035588,60.46313901671519,45.34648054791916,57.53222811273017,42.62810376448367,14.587903165375014,640.0
11879,2921.955863130294,2278.774460061933,1657.700759722847,2621.3744670651504,1873.0178441075961,2855.34790161934,1749.7509770600884,2608.7687404646076,1547.9055357027842,254.1024796631971,2.6761271508058306,2.363309442235536,2.0156864979813287,2.5347460265828072,2.1425988915491483,2.6454492472272544,2.0708948152746895,2.5286441091127294,1.9477900597648066,0.7891769099846588,70.40466877026913,61.57535888654938,53.3220076422817,63.0914473654183,58.16981037048804,72.09262406805306,53.80889898227431,68.16429790395412,51.38822501214655,20.561781114586854,61.291616987845515,46.82446297568693,41.586901435232335,47.03111525934317,46.48289436818941,56.70477987282549,40.904028089645216,53.04192835704182,39.14504657030527,15.636033243234007,758.0
11880,3403.163554471976,3519.1686298706327,2318.783907461866,4539.820824907524,2133.8654201402437,3502.413278653358,2721.4418027377333,3822.6023370877874,2315.663666850158,13.195894255375695,2.6300188391825703,2.674468501970016,2.170938834161492,3.0376435109152515,2.082576490235934,2.668094109308124,2.3518898311617877,2.7873853241524356,2.169477695024228,0.16377094761673675,75.84519213689019,79.27598285601012,64.79167159566872,86.54524468995544,61.63999443258995,82.22273225146574,69.54784300002814,85.09320169852556,65.01458904868512,4.854460924110188,67.07653692229735,67.61576785074408,54.546710474566865,72.72214908150964,52.53452976800367,71.06050627215741,59.20978337765701,73.0459711458121,55.115794811068255,4.14044822984189,139.0
11881,3237.0815086123525,3347.8641554050964,2258.539833721891,4126.769706009383,2026.108893758256,3393.247730857966,2581.2421843308584,3701.0948822314485,2232.5684150002976,11.841439843925018,2.945929853892411,2.995915072068718,2.4607044882193536,3.3262179353398302,2.33064955090005,3.0161529972971306,2.630631166341397,3.1500010137584855,2.4465155037155126,0.17817544027509866,74.19585237745247,75.90678219541033,62.79576780553114,80.98263467432544,58.95719828461462,79.30168929529414,66.48958332334915,82.10223746282847,62.68114362848922,4.514388429640717,65.82014901384437,64.42903647212556,54.737104799226124,67.74274213064993,50.03682106946903,68.34959873755952,56.18872741803823,70.37589457729672,53.18756715103561,3.831774821305097,135.0
11892,2525.075593683043,2760.014466055062,1465.6404571586106,3461.717476847424,2028.1423649593346,3131.970760573562,2130.6430425031526,3052.4404550879567,1830.953851975196,151.60159532318417,2.431774245385938,2.542387482769125,1.8526773190750225,2.8472911144646225,2.1793916415608354,2.708288414695639,2.2337852073255386,2.673681449677801,2.070736132656561,0.5958513782190068,66.48290901869412,68.71470885019765,51.58012701760833,73.5563935094562,60.440059989230335,76.43390396964287,60.21001919844149,74.67930813921821,56.66515976042446,16.104450737663647,59.03608664058345,57.638399838116776,41.71318780047976,58.196520546981255,51.94493735518216,67.10991874843386,50.32543600013936,64.93541748899906,48.29645508722687,13.508530943706996,532.0
11898,3189.4195430761224,2794.1411669014365,2013.0716586624335,3320.527440338966,1946.2540884184593,3134.796159505099,2149.5842236056087,3142.1537576508495,1881.754418817923,98.87198254085187,2.6801823350791913,2.508607330026861,2.1293062666435856,2.734714867434783,2.0936702591610814,2.6571322343077077,2.20031950157736,2.6602486495799607,2.0586854125796625,0.47189473970609064,72.28589800088793,69.15208455609654,59.85181054071058,72.29184341740948,58.73721073374205,76.26861853905726,60.498691305455345,75.62454740772483,57.4201408884104,13.008215574887652,62.57837284711976,58.04730823496974,48.88131950425647,59.642413564479725,49.68612018115244,64.87285498048917,50.728436408562466,63.9563861400497,48.04042603447875,10.919293379361587,427.0
11900,3380.949227722064,3374.6241250805074,2311.3195153143847,4303.313529064329,2182.9402991061297,3509.0005843061945,2607.839903525706,3683.540215668201,2227.4590130333495,49.529043742378605,3.4262818098781094,3.4230753539400447,2.832916338992471,3.865496199041812,2.753117109085759,3.4905629641389844,3.0091526490059977,3.576320762081104,2.781048846054951,0.41469970620643504,74.97599495297338,77.61670491504331,64.48019395028203,84.10472037899889,62.89005412006767,82.30807693932275,68.0567314608876,83.55620928583286,63.80617552218842,9.403130634542201,65.08935324281337,64.3375305041555,53.098147346043476,67.29379545118309,52.33769685951686,69.95485387387649,56.29055987256146,70.66603491972374,53.41438837459489,7.794381437560414,275.0
11901,3202.8283279684892,2570.770693303211,2011.4444271736888,2944.2799637727285,1918.286582668192,3050.174281554936,1973.0029618165443,2933.1528262231313,1749.9465565158107,164.95602329299246,3.0874305120233703,2.7660627711385373,2.4467206108464326,2.960192221363139,2.3893903527764246,3.012955301275631,2.4232277285583375,2.9545932895436664,2.282142474812796,0.7006714961484151,73.55230060014392,66.62269570991769,60.386636822429125,68.31763735949981,59.10241308521982,75.5903521532081,58.21529164638915,73.40483539807445,55.61599268564022,16.876198316097668,64.12229031189696,54.15417084160711,49.87592009755291,54.13075444608248,48.90073320029602,62.43685800367872,47.3384463904749,60.26385612308009,45.12484883938801,13.717795670503714,575.0
11903,3162.643628273263,3294.8579270527384,2066.1163438883377,4217.712123108201,2171.7068507997255,3464.3668802792095,2546.8871442184945,3596.303451810244,2172.2958826174054,62.646168799935765,2.535377182164414,2.5878303084614616,2.049249487785145,2.9278978151693718,2.100961283468495,2.653562906382374,2.2752142507076023,2.703619770123553,2.101246185903787,0.3568327498730789,72.82119694463617,75.3842459471136,59.9255003811845,81.92174440306037,61.88066225019689,80.52930369857445,66.11686627688405,81.22798206222758,61.896008164728514,10.394641290993146,64.75296892458613,62.86851501552866,51.240976249560035,68.3575340139001,51.86903582484097,68.83158091171731,55.01820190677486,69.09821980405047,52.050381487341845,8.668862490742454,313.0
11904,3146.0856481271603,3193.862005405981,1968.151873596103,4118.1394718103675,2166.3188496468547,3415.375751162009,2470.041151090931,3487.2886008179635,2101.240806996918,83.94231338832563,2.5287315050532153,2.547859776730673,2.000077170053931,2.8931301696391674,2.0983534241824375,2.634733503116227,2.240626886315692,2.6623269823618814,2.066594940564725,0.41305503036078967,72.64628515310586,73.57885558315928,58.43852811676576,80.12473123889808,61.489903568786076,79.28177150747908,64.54351715664909,79.3187937683864,60.37288244027103,11.928488649329104,64.0284881197807,62.10374176685211,49.57922769653085,68.014920938599,52.626493944391115,67.68722068203353,54.55459476142873,67.29901558229126,50.55128445128882,10.068161197607921,368.0
11905,3262.082811661177,3371.7207788762275,2214.193731245032,4242.2961511919,2133.0600799460008,3478.018939054553,2603.3369146943432,3697.835626718042,2234.052529562443,34.016564103584074,2.574927109103773,2.617840906926178,2.1214131522862663,2.936418422641614,2.082183461506195,2.658786224025961,2.3002902409192147,2.741518934927338,2.1309052475197965,0.26294364022374445,74.32252669481554,76.20255261856879,63.12614019573269,81.79840709756995,60.88076336459743,80.56560905817253,66.77753209677913,82.3012745091585,62.80406361368371,7.65400851016381,65.3092310201887,64.15865375409595,52.94556244833326,68.18874666539395,51.35720274453329,69.72212206163675,56.10729739890378,70.9687862355598,53.695483329080076,6.444283884984204,228.0
11910,2837.553947206686,1677.0142535641423,1487.0416717222922,1673.008756819711,1556.2604458039525,2388.414460172968,1275.99370590058,2028.9510156875756,1186.5398877231091,337.28844128803973,2.4015382719328677,1.8462300929257651,1.7385173056946486,1.8440239430330312,1.77851932443997,2.2032932023021607,1.6104294899418445,2.030734886248517,1.5529541005649858,0.8279768187419648,68.5811249693032,53.54230760754757,52.38832033383548,51.5241414805945,54.747811716461726,66.67521262699121,46.605542916283646,60.77494704983206,45.47023184919824,24.012060951052575,62.53389190853824,45.19401891520924,43.79694777565764,42.10958193265699,47.72870389013056,57.31049986990301,39.34160167205232,51.87271526149064,38.281326725384716,20.268112924256037,1018.0
11916,1686.7174147033866,558.155578667266,633.2768777946072,428.1874239975418,875.3864104737944,1159.5575855982033,417.6510521193056,762.4861168431861,425.7887009063693,435.4649171900863,1.851563509107618,1.0651115238634876,1.1345255068083726,0.9328985165983632,1.333881805743936,1.535195219173105,0.921349147866872,1.244896995806913,0.9302817792658759,0.940792907659173,56.02841699723806,30.59113937922879,34.354031717522105,25.89088841999098,45.57546506917467,46.85668693453891,26.42443173450436,37.31569280415075,26.889784119276655,27.02057608089529,48.9964277875185,23.068795254830786,28.542322221269842,18.96613761461561,37.87268395751817,36.172706426751915,19.904353947363404,28.551971634681102,20.268923366208274,20.37623148162276,2005.0
11917,2817.2008178630504,3021.6037785206513,1655.0504016813634,3849.904636748115,2168.569054149416,3355.259348728674,2335.0303882503854,3314.980381817176,1994.8660763434896,139.0799692096527,3.2301822089777663,3.345313902406177,2.4758465829941017,3.7760966701118837,2.834031975400142,3.5251789283344,2.9407925287622128,3.5039556386805746,2.7181598325606724,0.7177123358789284,69.17930300632837,72.0800638642519,54.7924354054732,78.27231033989881,62.561654947458464,79.1728400572166,63.220964840120644,77.87373683576853,59.17527206567054,15.464244168269191,61.82603626780195,56.875537892768435,43.792954363413145,60.91513656043414,50.00732177779266,64.87817345961226,49.700173834151684,63.38690171971559,47.49003938959231,12.2022256643924,487.0
