,bias_harg_,bias_harg_Rs,bias_livia_,bias_modif_,bias_modif_droog,bias_Berti,bias_droogersAllen2,bias_traj_balk,bias_Ravazzani,bias_perc_harg_,bias_perc_harg_Rs,bias_perc_livia_,bias_perc_modif_,bias_perc_modif_droog,bias_perc_Berti,bias_perc_droogersAllen2,bias_perc_traj_balk,bias_perc_Ravazzani,MAPE_harg_,MAPE_harg_Rs,MAPE_livia_,MAPE_modif_,MAPE_modif_droog,MAPE_Berti,MAPE_droogersAllen2,MAPE_traj_balk,MAPE_Ravazzani,MAE_harg_,MAE_harg_Rs,MAE_livia_,MAE_modif_,MAE_modif_droog,MAE_Berti,MAE_droogersAllen2,MAE_traj_balk,MAE_Ravazzani,KGE_harg_,KGE_harg_Rs,KGE_livia_,KGE_modif_,KGE_modif_droog,KGE_Berti,KGE_droogersAllen2,KGE_traj_balk,KGE_Ravazzani,R_harg_,R_harg_Rs,R_livia_,R_modif_,R_modif_droog,R_Berti,R_droogersAllen2,R_traj_balk,R_Ravazzani,RMSE_harg_,RMSE_harg_Rs,RMSE_livia_,RMSE_modif_,RMSE_modif_droog,RMSE_Berti,RMSE_droogersAllen2,RMSE_traj_balk,RMSE_Ravazzani,WAPE_harg_,WAPE_harg_Rs,WAPE_livia_,WAPE_modif_,WAPE_modif_droog,WAPE_Berti,WAPE_droogersAllen2,WAPE_traj_balk,WAPE_Ravazzani
11910,-15.038817361755626,-16.192804635467716,-17.0569834887087,-13.833313252841474,-1.9059123423119855,-21.975582053019544,-7.806177919471136,-23.110893120104954,-44.569064018250614,-28.405014963812906,-59.28928092052794,-27.296049430896836,-43.10354241851745,-22.770152521823086,-37.51312370173957,-26.25211083888752,-39.9985193398521,-67.89187427109917,25.038088048097872,27.761658834958258,27.1875445937055,24.57462013124034,10.866572209587325,34.34842780198629,16.361255135503665,36.038045872611804,65.74289429171563,17.171402454190172,19.039257939154332,18.645523933894204,16.853550942937478,7.452417466936656,23.556538195871106,11.220732831026307,24.715297276390718,45.087216492638404,0.6809944017202533,0.6362010191130072,0.659273222331412,0.6712432138023257,0.9121805826084679,0.5402079850807135,0.8077975759893871,0.5115242717652293,0.07702972325044699,0.9854665911756579,0.9805109631457204,0.9814597387787725,0.9903105027099711,0.9887946284509842,0.9852971305791047,0.9879271647385254,0.9861281550134867,0.9854665911756578,20.996488728319296,23.621035041226243,22.89501994389763,20.55685175746041,9.008496706827987,29.08711062682447,13.647878636053228,30.634679660307896,56.837863693536676,25.00424568140229,27.724135193513852,27.15079694540562,24.54140420419796,10.851884565677196,34.30200125029198,16.339140683520267,35.98933557328422,65.65403386707078
11916,-25.43727761800926,-21.674385279715953,-30.13752857724708,-10.452951928063387,-9.171730062699153,-29.60398526273369,-18.71272419308731,-29.1386328779614,-29.00784091634277,-36.645513273353146,-22.91921490306363,-47.72859411831946,11.587983460164045,2.976264712997267,-45.31753139841545,-19.457502235022588,-44.11016686067392,-44.04017753500921,45.88606002551246,40.035958399585844,54.0392197455195,23.337462338750214,19.34950506252672,53.14890897215956,34.599708569287436,52.344287262098455,52.10874342928338,25.70923305469708,22.431513720960716,30.277319381073468,13.07561071572836,10.84122138333416,29.778492348404033,19.385668997029473,29.327675541440684,29.19570406057978,0.37779182675268264,0.45205198606724106,0.26763217196600464,0.6637429044387708,0.7626426562437013,0.2704833132191793,0.5316866183371967,0.279840407735202,0.2854263064770802,0.9753388275857054,0.9749793887864322,0.9707064001981353,0.990472480509438,0.9813850140760411,0.9751947214694252,0.9796177965602837,0.9758599353816143,0.9753388275857048,31.599071176635142,27.817922490276306,37.04505986465048,16.24674202465541,13.609744696895568,36.64440162562648,24.021057761465883,36.147383355646625,35.92945632478782,45.88606002551246,40.035958399585844,54.03921974551949,23.33746233875022,19.34950506252672,53.14890897215956,34.59970856928743,52.34428726209845,52.10874342928338
11917,2.900760857923531,-14.386867600855176,9.093007333570432,-6.617648058869891,9.99353705088823,-5.958338166207723,8.694433829440149,-10.004030940657824,-53.71505883805918,12.999677831599218,-14.61908316683689,16.672560845540254,2.7281643156007283,32.48438725158957,-1.137492361010903,28.00461401687863,-6.171416698416948,-75.75675554041435,10.77653517707959,23.665536463320823,17.260600132613753,13.345766515373864,15.863387663887435,12.159265054201128,14.734446857983075,17.22868379799017,77.79788244749169,7.455131923735454,16.37165317803384,11.940762866451584,9.232508256187595,10.974181019069205,8.411694815188396,10.19318763819054,11.918683368613822,53.820032830857414,0.9436097385270008,0.6869982780851568,0.7853088887199313,0.8441093292770729,0.8288215656394644,0.8751031708376199,0.8480588727572651,0.7851121286484606,-0.09910548318875034,0.9877011199378852,0.9863732312321492,0.9840919380576327,0.9894849781099481,0.9903289436734534,0.9875585287866475,0.9896392693724575,0.9882242954565014,0.9877011199378858,9.13679533102142,20.461665463682937,16.34758244329294,11.738662474103037,13.510244841002043,11.02783827348508,12.603369053387953,15.040900369708025,67.81379912045026,10.773390879157976,23.658631507702644,17.255563962060695,13.341872586088884,15.858759161679473,12.155717313558144,14.73014774979381,17.22365693974974,77.77518315536614
11918,-6.289519938819345,-16.785981950612992,-3.807258127390712,-10.734389033601703,3.440961230157523,-14.107962539672249,0.10171068257426973,-16.811577172712568,-49.65124942782723,33.85965950873414,24.04170458833116,27.195843290805797,33.88358162147758,68.80216463651797,16.466203306027975,57.698634561842546,13.981340969884318,-59.19246284688944,12.60745229838585,26.635355023476826,10.881650981647956,18.55526061734996,9.865868038056044,22.175622963160166,9.035593411853487,26.063309063737215,72.41889089742224,8.657199155008172,18.28978349829717,7.472137705052248,12.741399510037803,6.774626817617717,15.227405175511098,6.204499513364045,17.89697488938277,49.72810891888614,0.8696578070117831,0.6413036854530311,0.9409115383705825,0.7538195036773641,0.9488973238412252,0.7104298107061326,0.965533683994576,0.6470555203273293,-0.0227176027234115,0.9876801075134538,0.9847042419832005,0.9848123120486206,0.9907508341552299,0.9903093431867578,0.9875808694661061,0.989560453164185,0.9880244230589392,0.9876801075134541,11.00633132746506,22.875262840490965,9.710178921852867,15.823665239554689,7.955259273538788,19.004948760107844,7.503939151667723,22.374203934229698,62.18908943135439,12.60624056318729,26.63279502987588,10.880605117725505,18.55347722274521,9.86491980368774,22.173491606066083,9.034724977349997,26.06080405096889,72.41193052850203
11927,1.1972815963019294,-12.11638922500273,7.0685362209752105,-14.408620040037938,5.3973214608529,-8.237468880450098,7.2697466124146395,-12.304181329702077,-68.00857856130854,23.231438310880396,8.71025410213709,23.161063537960686,-1.281478784271816,39.423444666808194,7.5245248445167485,40.36774723670825,3.600296341254118,-88.3823078271875,8.651413146442847,18.5639417792018,13.438153049067342,20.653443522357648,9.801418310364456,13.40816704817556,11.596395147388884,18.292407126030312,90.43184274121498,6.506909791358401,13.962331064834384,10.107117550928846,15.533889274049196,7.371852863035773,10.084564448966926,8.721892695649487,13.758104141035103,68.0156909655086,0.9812910788470977,0.7579601832898071,0.8467096114584982,0.7184962072691478,0.9259574919175741,0.8371135298775435,0.8908649326346074,0.7534415117965825,-0.2797671734034486,0.9902787592425686,0.9884080605172416,0.9869031247989506,0.9905234160353098,0.9924091336253422,0.9901350688601243,0.9918971898013672,0.9908270736550148,0.9902787592425687,8.08262286143338,17.77064544386054,13.921848466738277,19.90697181440317,8.981895212957472,13.122283262743872,10.811776642988262,17.66009301846077,85.56929206044626,8.651144512016243,18.563365351539534,13.437735781913661,20.652802213722392,9.801113967207668,13.407750712115103,11.59603506853144,18.291839129771635,90.42903474836918
11930,-30.639284993242764,-27.41319819985219,-34.56998822613309,-6.085426226818144,-12.332788286820154,-34.364163422715706,-24.32519659011258,-34.13954196953441,-26.20013205698007,-44.978183210432654,-29.526259623192182,-54.87216266620663,30.170893200437582,-0.8969493582531777,-52.483109810118734,-28.432339476406014,-51.58373769064403,-36.12952878282044,52.86793977058216,48.021705247788525,59.48454362983527,16.5014375871395,23.252423309428046,59.17128450527542,42.40338646929528,58.80046235672426,45.38355246541153,30.7915470193963,27.968984634268978,34.6452146623007,9.610830184738335,13.5427650245898,34.462765088797426,24.69674199366973,34.24678943942475,26.432461633837754,0.29918633374381154,0.3442164169866685,0.21035951149811194,0.7805883114446779,0.7283364509279435,0.20370309403683684,0.4401099964042555,0.2067785934526455,0.41319548709224563,0.9588288702718214,0.9569967275891192,0.9526519964972807,0.9866178676887195,0.9689340830844008,0.9586291202875163,0.9659660257036462,0.9596383909803868,0.958828870271822,37.08805723791374,34.384741119613956,41.58769314185334,11.691590287146155,16.957766191297868,41.58693920885565,29.978067382104747,41.37706099274781,31.816497881060293,52.86793977058216,48.02170524778852,59.48454362983527,16.5014375871395,23.252423309428043,59.171284505275416,42.40338646929528,58.800462356724246,45.38355246541153
11931,-20.156275058619308,-21.74782370687987,-23.988993604276196,-6.995454636845057,-3.0606887442799766,-25.461816296339283,-13.111533092050502,-25.652440077683607,-28.82764956717544,6.499981826419536,6.451874232578094,-2.744476270338023,56.93172916659863,56.15741917713816,-7.522334504351573,27.322255450974335,-8.565957991540676,-16.58082997027307,36.002617489292724,39.09575219833194,41.83370893288213,19.48487352945492,13.700285931785732,44.113956143018356,25.93612429387307,44.394344438265456,49.346097408329385,21.66202579254212,23.523100584310846,25.17047217945472,11.723642956932279,8.243176966447134,26.54244947788401,15.605226302769408,26.711153280749905,29.690520005619906,0.5191532458827032,0.46119140971185535,0.4373679733176785,0.7375098309869248,0.881687671620179,0.39571009192831696,0.6664277731886049,0.3899898895810684,0.3169685367979326,0.9684634090995706,0.9674872524191745,0.9635914907243308,0.9847099845732424,0.9750091134230002,0.9682940025334523,0.9730811890261308,0.9691134822703388,0.96846340909957,26.423731561673204,28.898434476900054,30.697115261116746,13.885063819126168,10.5429846295861,32.45684067730711,19.006407538876964,32.69255113266401,36.367937764758615,35.98732952326663,39.07915077951702,41.815944882223825,19.47659957313411,13.69446831294357,44.09522381993124,25.925110911660756,44.37549305253706,49.32514333572831
11933,-15.802529956969396,-19.592740420187976,-16.79096394518627,-8.528543129147147,-0.8116071373328351,-22.260406662060824,-8.98159076449942,-23.642667182276735,-36.81192533926195,36.30546413043583,36.97925324290651,27.553470088214326,84.9017277206256,91.90311544107497,18.58002931913246,63.96255933215419,16.081237689102977,-20.616673209932372,27.35618756417241,33.7635039641018,28.220406888173986,19.781595352208754,11.140937278321605,36.23573229062255,19.098153798140675,38.27631153643382,56.89354983582389,18.085592123991326,22.321566553785345,18.656940677692358,13.077913881919722,7.3654432666114875,23.955994342597176,12.626080264444086,25.305052351862976,37.61319205766356,0.6505080123588599,0.5494824300437406,0.6476044083150072,0.741353271832158,0.9201938461630003,0.5147791208904775,0.7724050031086072,0.48119250800391555,0.2060194789047628,0.9808416101877953,0.9739907225238117,0.9775015824733958,0.9897599200360928,0.9850302561612957,0.9807396485664563,0.9837750898612132,0.9812002678892005,0.980841610187795,22.00070026325503,27.533607226628256,22.721324816818903,15.451431843513678,9.227930344457763,29.401764378865625,15.183802305032046,31.180357910352807,46.91781776083183,27.306046869642635,33.701619407470965,28.168682180629617,19.745337999917247,11.120517242396012,36.169316428412785,19.06314911434002,38.20615553096073,56.789270608451986
11934,-6.013280973588365,-17.491834060630463,-2.546911328775281,-10.668367210894646,3.7910128741150126,-14.191754680576903,0.3248429697831857,-17.298045853790978,-51.583693559017576,8.76293950214685,-6.354892405819049,8.440051707826164,7.295538424850031,32.96148404250549,-5.073207077347013,24.85540251824202,-8.701664353057975,-66.74744799557742,11.876785144006442,26.123890409949375,10.886550551278361,17.7987389133518,10.311083602030916,21.313028782735497,9.325075207211263,25.48252891740383,72.03612993625104,8.509902058683018,18.718175506662774,7.80038350656133,12.75307442916321,7.388052449231712,15.271118010120741,6.681562033920219,18.258629979856,51.615012228575836,0.8845616106525598,0.6446926282739733,0.9596177403967724,0.7667362139123136,0.9441863822960653,0.7243190926331036,0.9755167657096105,0.6566610986298609,-0.016953167197417907,0.9862516690533063,0.985157302730356,0.9824153721265361,0.9894006926418972,0.9892823374117939,0.9860926945502395,0.9884911814446289,0.9868620316409724,0.9862516690533063,11.11291377858545,23.48765288800502,10.250673184710264,15.855118938461155,8.67822316376626,19.117526864742032,7.995459214032041,22.79193653378392,64.14691800238616,11.87678514400644,26.123890409949368,10.886550551278361,17.7987389133518,10.311083602030916,21.313028782735497,9.325075207211265,25.482528917403826,72.03612993625106
11938,-10.348715190648418,-18.35567384722364,-9.62171123548833,-10.722158769174081,1.6026215827587469,-17.778433892765033,-3.604926500242626,-19.91430197540516,-45.71673582569012,1.4751438813354527,-6.662151342751723,-2.495209844065859,9.16642026258305,30.012189965125113,-11.6349023223721,18.483732684133226,-13.952573780693184,-59.72189395228102,17.17450974215526,28.693243626139274,15.694380381367177,18.77211719406645,9.371605263730869,27.128856841377942,10.13238919172295,30.18498151881448,66.4512554895989,11.849541974240596,19.796885024933555,10.828327671691122,12.951810210364677,6.465933037146323,18.71753736678896,6.990835420004006,20.826108626608352,45.84800107756518,0.7926631675658865,0.6113403674556712,0.8278977893880568,0.75049835723371,0.9715946372341493,0.6409935147413006,0.9082132096980124,0.5912545311086213,0.06492418210122208,0.9868771493731185,0.983966811194004,0.9844772759984306,0.991206407537798,0.9896459749643957,0.9867978221508605,0.9888318279831113,0.9871623194169664,0.9868771493731192,14.831345506710424,24.66693797237882,13.871795189416696,15.890320680748193,7.542004014984722,23.07686679733456,9.064055236988947,25.788267986054514,57.100863770531916,17.17206005490425,28.68915096357387,15.692141812458377,18.769439631978504,9.370268544238977,27.124987315217574,10.130943957768801,30.1806760821232,66.44177721069427
