,var_PM,var_harg_,var_harg_Rs,var_livia_,var_modif_,var_modif_droog,var_Berti,var_droogersAllen2,var_traj_balk,var_Ravazzani,se_PM,se_harg_,se_harg_Rs,se_livia_,se_modif_,se_modif_droog,se_Berti,se_droogersAllen2,se_traj_balk,se_Ravazzani,mean_PM,mean_harg_,mean_harg_Rs,mean_livia_,mean_modif_,mean_modif_droog,mean_Berti,mean_droogersAllen2,mean_traj_balk,mean_Ravazzani,median_PM,median_harg_,median_harg_Rs,median_livia_,median_modif_,median_modif_droog,median_Berti,median_droogersAllen2,median_traj_balk,median_Ravazzani,nadm_vyska
11833,37256.41661851511,21272.70866166983,28423.030963376776,21941.017649501726,16253.420478206488,27235.86131388552,16218.877780010316,25985.96495754253,14927.725017733206,1172.8604964014605,35.240325678837074,26.628749289486493,30.780421787979,27.04380252448592,23.27618273271807,30.130749140971982,23.25143564027127,29.431256037044772,22.306744135450163,6.252627438129406,813.8924124830477,680.9900872193328,665.7792740407999,668.246549358492,596.081589622516,782.0627065259386,593.3216053225786,762.7181775651138,575.9567252883533,159.9015131410195,880.357736859513,719.1598117383172,725.0385507005407,698.8112910106126,629.4717145700372,828.1541088830472,626.3196421674096,807.4581584074443,609.3702700375121,168.864046988881,533.0
11841,1550.6634017379467,1906.1764416270064,2683.168854761976,3248.943217617393,1222.1448980151122,1650.2449581986941,1501.5179677258036,1777.9804549933624,1153.3474654194329,35.32231874085786,6.149882810182183,6.818512178794286,8.089693615896252,8.901826638553644,5.459708064238422,6.344279078763514,6.051643533514421,6.585239323749565,5.303812401079042,0.9281810002845438,831.7509766716602,841.9686739620156,665.0944536324863,894.4593530144213,690.662944508741,908.9383465750462,737.3554305257921,916.1158533081945,696.0196342847338,114.61434775122846,827.4290745835046,851.6585747672783,661.0828670407789,904.4842201397295,699.2414230047336,914.4929699188268,746.7189202640527,921.5228463944659,700.3066229332335,115.93340117318436,309.0
11846,1696.3771577089035,3133.0340850802336,3206.1699855367806,5619.6879993727935,1939.561331947927,2616.260087547857,2477.8826005275687,2897.956066598111,1861.781051951844,21.490670562089807,6.432344255949493,8.741593990214932,8.84303499596838,11.70750020116643,6.877962921530578,7.988192639609332,7.774069782840728,8.407250161787788,6.738641847586573,0.7239908125358613,896.0962557877479,890.073683015508,749.9690783931359,953.2702660561366,702.6122044997161,937.7328456222174,779.8450123086059,962.9353320360276,734.2137423146344,73.71712409710535,897.3331795353774,899.5445976608787,751.9588033734136,969.3611352499782,710.3117027767381,942.4556876554035,789.2113639096809,967.4011581772191,737.357421232698,74.50151824732957,188.0
11850,7097.318726915462,6420.163246007506,5758.541906074245,8341.901847748744,3896.6659618819167,6728.635634048161,4964.288818969147,7209.834393061824,4235.6972565046535,26.196979729360372,16.849117160154666,16.025184237327828,15.177011439771988,18.266802509195465,12.484656121626927,16.405652238235653,14.091541887201908,16.982148736908208,13.01644691381585,1.0236597037953652,891.7340850458419,899.6787688106921,762.1354119074402,956.2776244603781,700.9555498105136,941.7150931628137,787.8467528932725,973.8693325476829,743.8519490630568,57.46984798131104,910.2524231213774,920.4853383862041,772.8128472497231,970.8438082799731,717.1988482697551,966.2192349781149,805.4215098154937,999.3833898875602,762.8926867485768,58.79893390838914,145.0
11855,19730.864526267495,18252.47457732367,14207.207207726944,22370.455871083614,11019.76151679308,19203.76413136359,14065.984811467712,20699.01015899328,12210.828236052452,64.55924424567824,23.092566094265933,22.210585848001635,19.59537121827013,24.588755874071634,17.257792221073903,22.782024760741002,19.49773709078286,23.652329842952437,18.166518234328077,1.3209255993705267,931.9820761106156,890.0609267889573,785.1460845629736,944.7379769891618,691.2549207876924,933.1379331456442,779.36689997955,965.4951040918003,736.1699761058248,52.934410251081786,958.3885775428073,916.6460864043078,803.0196204657557,971.4049732086188,711.9551108314035,960.1718146239625,802.6152252459718,993.8072382685632,758.2402523215625,54.51550397547032,135.0
11856,81824.63100436158,64656.385840047675,61215.51982639093,71547.09246769223,42189.44572722597,74829.97633642404,49519.04803327408,77041.25271402203,44462.24094882902,854.7942418914597,44.67351236945058,39.71127069849273,38.64015345699686,41.77380801168804,32.078199316603715,42.72143927888108,34.75315322885318,43.34806736458316,32.930911028863925,4.566031104376444,761.0708914991242,716.2338868833423,636.3242424507457,743.8197197745677,578.008905663441,771.8508049631063,626.300376904211,783.7038205265955,595.9926113768464,82.35309895641058,902.1836143401965,830.3172497316741,746.7460296002533,862.2081032011434,671.0830855264893,899.019919739109,726.2914819961404,911.939328369727,691.4767616087763,95.4704879015374,261.0
11858,1422.6570499151426,2528.226236308923,2839.292745827484,4289.079309409617,1525.0942442323342,2074.9359446925814,1993.0044823795417,2354.3520180456317,1520.971783608099,6.4890446590654465,5.890581672208161,7.852646340191317,8.321721130941492,10.227985650821244,6.0989688137448725,7.113943616095772,6.972077554351447,7.577811026433192,6.090720217751694,0.39783084587350126,937.9323980451562,925.0176886143096,805.8492357571339,977.3606231723693,714.1517402759263,967.115823973268,809.7445843933104,1003.9098013747508,766.0063782838814,46.86325520937901,937.8925077833878,930.7832674790967,805.879764449158,980.8483618850582,718.6440576050998,974.3905528949783,814.5287952099808,1011.5124367856375,771.8793860779602,47.15535102235214,115.0
11867,11134.132311901725,12668.15760107748,9628.969670923712,16043.080725534823,8156.751813539359,13370.312457471591,9779.161831971445,14030.544572720044,8413.000895615698,166.19934280652313,16.479205160726362,17.57781140201523,15.324911706206253,19.781169122231194,14.104792312681772,18.05838259339831,15.443967827058108,18.498875755371838,14.32463415922043,2.013365964616511,865.1155578872881,861.7100408991537,713.7962595349694,916.9177306908855,695.6503435137929,921.1605441851425,754.6991310136319,935.6141010431143,712.0872197757111,98.70043704734218,887.6791956668353,875.8641643879429,727.1446126247355,937.9420889745785,707.4216934587279,937.8083247267424,767.0540313935755,952.1722588530263,723.931846053204,100.32165312706643,260.0
11868,424.05178209415374,1504.1931854589172,823.9260532877788,2512.6616971988283,1147.2171316625415,1518.5502727129656,1183.4224284236934,1430.7938885228175,914.870346544322,177.6077738174442,4.118503524797101,7.75678589483793,5.7408224264047005,10.025291411622565,6.774118781546546,7.793716116751921,6.880181475582438,7.565167251350937,6.049364748613931,2.6653913319994436,791.266922625664,756.5522567860014,588.826790151732,807.0572697964626,722.3031665887191,876.1626430374663,662.837593140648,826.5538561090477,624.2772796881573,259.96693150754504,791.9051099162423,765.2887391086946,587.8514722878665,814.3798947772672,728.6121507501745,883.886753486053,670.6028081144391,834.3784443790447,631.0143880777034,262.9689667023762,780.0
11874,22823.06014823175,24584.908557235336,15277.996352543663,30466.359444623136,19845.502577622705,29976.46721728611,18961.21065325942,28018.622546300634,16394.695394773735,1954.3290777474167,26.298438799285215,27.294637367203315,21.51672806076047,30.38458512919715,24.523027259874887,30.13930646951279,23.970443070745713,29.138448278343795,22.289211546323923,7.695589208440978,779.9924535966942,776.9576226636034,607.4351954793158,829.4638870341394,707.5949506084975,879.6010219693492,680.7050313358582,846.3934958541477,641.0905500008241,219.05939309420555,818.3071154709633,820.5446130049689,639.7073198027259,876.0356268305844,745.0196255686441,925.0734332097958,718.9041827498659,891.45839163594,676.9420930436146,231.34853135923623,640.0
