0,11890.0,11890.0,11890.0,11890.0,11890.0,11890.0,11890.0,11890.0,11890.0,11890.0,11890.0,11890.0,11890.0,11890.0,11890.0,11890.0,11890.0,11890.0,11890.0,11890.0,11890.0,11890.0,11890.0,11890.0,11890.0,11890.0,11890.0,11890.0,11890.0,11890.0,11890.0,11890.0,11890.0,11890.0,11890.0,11890.0,11890.0,11890.0,11890.0,11890.0,11890.0,11890.0,11890.0,11890.0,11890.0,11890.0,11890.0,11890.0,11890.0,11890.0
1980,21.49446124544491,21.346980348353302,21.202699123578256,21.061428328654305,20.923614937355715,20.789095474993093,20.658240465923065,20.530900696112216,20.406758563728513,20.285609865436125,20.167105818772082,20.051507715715662,19.939334347554066,19.831212183289043,19.726542063803866,19.625021491418384,19.526733312841515,19.43172629785805,19.339411629948664,19.250122012249538,19.163938520739553,19.081733894870062,19.003491695780106,18.928766253790663,18.8574304314229,18.78957828997005,18.725178675736085,18.66377699637745,18.605402706030418,18.550850198222186,18.500215600196384,18.453496213102646,18.411243612173195,18.372216096618594,18.33658592781237,18.304538399480172,18.276270921834097,18.25233709050801,18.23253767391689,18.21619146655678,18.20306910344215,18.194107752062525,18.18898806076751,18.188433785574976,18.1918336676208,18.198574221602218,18.208978754722086,18.222378033284276,18.239389431395377,18.260254944367496
1981,18.570186137731575,18.446459165758732,18.325782734012712,18.208013196392976,18.09293680067073,17.98161016783058,17.873988541637303,17.76976107920512,17.669245621107414,17.572426462278145,17.47952570479347,17.39133638173515,17.306704197012802,17.225805737297794,17.14813097970162,17.07349002399306,17.002629657190116,16.934802316628204,16.87050579611524,16.810005788014674,16.753739896580758,16.701951545200952,16.654607813422285,16.611191843701977,16.57229493440136,16.537290110165472,16.505754354766534,16.47849746943464,16.454957636950052,16.434961249806495,16.41807830442857,16.404951014521146,16.395972000452296,16.39117248762905,16.390376890125374,16.39357982138864,16.401208349987584,16.412961571024766,16.428548221619856,16.447532730682557,16.47004740736136,16.497165394297713,16.528282262445945,16.56338484505836,16.602838069539906,16.646858852630004,16.69444092791199,16.746051629786795,16.80135370118537,16.861826731705428
1982,20.15293268194022,20.038145330608554,19.926720733803315,19.818489100233208,19.712935079555784,19.61035582380898,19.51044703683599,19.413555839380372,19.320585516470246,19.230889115970506,19.144173387837174,19.060615648392403,18.980211760661287,18.902985145046987,18.82943745881177,18.758991949182423,18.69210493745151,18.62789988807996,18.566772924858363,18.50853949789368,18.453654497310033,18.401534143033615,18.352695020471323,18.306206189230924,18.2624590652699,18.221720848970353,18.184670122700226,18.15049138087931,18.11936529941864,18.091965862232634,18.067694063954583,18.0461891000641,18.02819519937401,18.013280101519573,18.0015550542201,17.992587250380325,17.986459461028296,17.983854973273356,17.98481667830726,17.989487829978742,17.99757124983932,18.00861132057538,18.0228061057898,18.040234758040242,18.06106543550498,18.086133513436295,18.115311038936262,18.148466283872544,18.18519819499331,18.225232769500273
1983,17.737309456035412,17.638602186895586,17.543559550969483,17.45250968647646,17.36535901659452,17.282305479964368,17.20242486872947,17.125325914382213,17.051908598653558,16.98230239480913,16.916449133016638,16.85356633875666,16.79423866586798,16.73925881023671,16.688783733021495,16.64230285312089,16.599880537317652,16.561549092568534,16.52705223728591,16.495863076682184,16.467911368329986,16.443722882116983,16.42322487593188,16.406660390411233,16.394075084307264,16.385235825367733,16.38048531906349,16.37923185971987,16.380758037783313,16.385636209195486,16.394262334625587,16.40688945374929,16.423478758959398,16.443693961266533,16.46817810841864,16.496447407436122,16.527850295266465,16.562930172151034,16.601452601644354,16.644218316668674,16.690139470581865,16.73974248706865,16.79270283990216,16.8491282658604,16.90903415554442,16.972099414864058,17.038645482785157,17.109042005566664,17.183190717800557,17.261016347494184
1984,19.78196071645185,19.662620396148164,19.546804106106546,19.434063472557984,19.325181765332296,19.22026550592892,19.11954270547292,19.022371160309472,18.92806639195408,18.836666429168226,18.74878579930664,18.664451719958294,18.583695532458968,18.506572924815103,18.433034433838902,18.363955754109774,18.299193435930334,18.23838599259361,18.181536000557454,18.128465084780956,18.078642485513605,18.032167111625878,17.989097346970315,17.949617118292736,17.91354520623825,17.881330136692767,17.85246256509495,17.8278990768911,17.807871019230316,17.791714962358963,17.779275853611505,17.771588531025635,17.768808874311915,17.770009574348492,17.77516852061711,17.7840521275516,17.797148778210115,17.81420346713314,17.835711775813316,17.861069015826935,17.890331444676363,17.92316868042192,17.95921510994708,17.999258201793598,18.04373410812098,18.091714009106724,18.143226503647856,18.19873087826113,18.258100465760187,18.321204817190694
1985,19.811521753318843,19.680307345800184,19.552008191317153,19.427081347060298,19.30664136394984,19.18926207389013,19.075291380479566,18.96440065700075,18.85650287585371,18.7516140750566,18.650211003611222,18.552574583501922,18.45786772912003,18.366244611219873,18.27878919092814,18.196180097249492,18.117233866619323,18.041242586207296,17.968134161917586,17.89843925665444,17.832412923213738,17.769406969933097,17.709599915748512,17.65292059704459,17.59978502597866,17.55022580033118,17.503541427004677,17.45990982868284,17.41997554438436,17.383760761206624,17.354575499854665,17.329953915001767,17.308817104580452,17.291599968470162,17.27781690785594,17.267605679872805,17.260328334721248,17.257079029782616,17.258222090928818,17.262945499752767,17.27095667417741,17.282571679276295,17.298510105266057,17.317777725867604,17.34089073973522,17.36878494898997,17.400812253606972,17.436976481504225,17.476647572285184,17.520426341944635
1986,19.881798655187623,19.79178782225713,19.70521489979686,19.622300632795273,19.542926257330947,19.467268773340752,19.395566420999522,19.327183179935943,19.261532478678625,19.19903013769855,19.1398488957121,19.08430253714101,19.03203817186437,18.98308471654873,18.937920225449336,18.896663660078207,18.85862748264835,18.824053996726867,18.792280041579012,18.763435338483408,18.7381883087943,18.71717722520978,18.70013523722669,18.687059191121083,18.67742443862946,18.671592302399915,18.67011118170444,18.672568542968254,18.678424701483557,18.68813908702042,18.70130712759254,18.71760520831362,18.73767089583662,18.761350366223056,18.78826723521636,18.81854138338767,18.852854940162462,18.89120275341232,18.933984980490887,18.980051284265414,19.02910610542852,19.08164650174717,19.13792541608366,19.197632609687137,19.261329249094192,19.329094618651535,19.399885723339057,19.473864864274468,19.55122218861154,19.63259718088764
1987,20.606524175761617,20.481256840262166,20.35927474339389,20.240007851353447,20.123705022376075,20.01085348495024,19.900966420445002,19.794345400700355,19.690373015657304,19.589488109730233,19.491560243068815,19.396722509227065,19.30449192273753,19.21600059201843,19.130989072884034,19.049379873065313,18.970258450950165,18.894585208652273,18.82286651567422,18.754108697466453,18.688578866114195,18.62652811598977,18.568190878630986,18.513427812278913,18.462076100004264,18.4140329044809,18.36863085474718,18.326614343884156,18.288281870915657,18.253820123979313,18.22326057098225,18.196428024783437,18.172472361913137,18.151558288956213,18.134044148137765,18.119588661806894,18.10822100047857,18.10018241562444,18.095891259398382,18.09487110753938,18.096605776624845,18.101358285778257,18.109268365540196,18.120537012538517,18.135783301742165,18.154522840051,18.176067211251862,18.201172589944257,18.22966851366814,18.261406578178754
1988,19.91488668360703,19.81964288891021,19.727813295014347,19.63928532276044,19.554100171030147,19.472025182976065,19.39300673259656,19.31688579399343,19.243997923776217,19.17437130265623,19.10852461989736,19.045884618051673,18.986120088161105,18.929359943364396,18.875813715355665,18.8261697347798,18.780226010251035,18.738115562284563,18.699657353245033,18.664595979455555,18.633149992517637,18.604186335762773,18.578102476290834,18.555123094546474,18.53546141395837,18.519423289132035,18.507049612097823,18.498396040384492,18.49366930091517,18.49171725335707,18.493547094910454,18.49858436479328,18.506410426083058,18.516965648615866,18.530653603669208,18.547378035501588,18.567390349532154,18.590741241900535,18.617530256312957,18.64753467216129,18.680788342624844,18.717438719096084,18.757499375076627,18.800572664278313,18.846671975969493,18.8953647203142,18.947614957363655,19.003674843532323,19.063472050679124,19.126996790980282
