,var_PM,var_harg_,var_harg_Rs,var_livia_,var_modif_,var_modif_droog,var_Berti,var_droogersAllen2,var_traj_balk,var_Ravazzani,se_PM,se_harg_,se_harg_Rs,se_livia_,se_modif_,se_modif_droog,se_Berti,se_droogersAllen2,se_traj_balk,se_Ravazzani,mean_PM,mean_harg_,mean_harg_Rs,mean_livia_,mean_modif_,mean_modif_droog,mean_Berti,mean_droogersAllen2,mean_traj_balk,mean_Ravazzani,median_PM,median_harg_,median_harg_Rs,median_livia_,median_modif_,median_modif_droog,median_Berti,median_droogersAllen2,median_traj_balk,median_Ravazzani,nadm_vyska
11898,3.815708979152629,3.3302066047337293,2.6382682917361735,4.259865418390856,2.313062516568277,3.6160011680548583,2.5735231756641053,3.6394660929791343,2.1993041413403156,0.11784090695954363,,0.015697974945809715,,0.01775439926012627,0.013082830903490739,0.016357703193166342,0.01379977751198207,0.016410691505595095,0.012757062660497724,0.0029529499145991445,2.572740578147835,2.327992523400191,2.1301967038136667,2.41955671994369,1.9785650046061867,2.57638915990093,2.035909358184433,2.5532625060574197,1.9364534450003037,0.4379192441632127,3.931476589944469,1.879730183853322,2.881961228981255,1.8238869856490756,1.616221201185974,2.165904877470183,1.637100613972175,2.1295477184710627,1.5906834141116548,0.35359650560283074,427.0
11900,4.057607459769578,3.9234265029613202,3.0269132593612453,5.363936186303077,2.5368624227898655,3.963339310439828,3.045008521350382,4.173523228262141,2.5417088827585013,0.05758376508985066,,,,,,,,,,,2.636518503840822,2.550225894688102,2.267435391658269,2.744273953570065,2.0680551029911634,2.7187519333300796,2.2351575679999356,2.7569497220110275,2.100627848183844,0.3089554917538991,5.770810757965885,0.5949143419860095,3.57175196028006,0.5261925843739901,0.49180803826832475,0.38065524058416755,0.5152472970272091,0.4579749394956916,0.6305523109523526,0.07207285184523397,275.0
11901,3.8411558172159297,3.022761760790887,2.666151491731102,3.720957879715912,2.2450801767452715,3.4725330890518893,2.3300898324169923,3.3531223820611897,2.0186390763564375,0.19395847351188786,,0.014207528773240729,,0.015763184596672572,0.01224425912767534,0.015227891747774187,0.012473918921088217,0.014963779043951641,0.01161036632068932,0.0035989098099970976,2.621017393323614,2.238470479027963,2.1505136015441764,2.2901490154641824,1.9903219618748342,2.547347882469999,1.9557355053599914,2.4717507755648076,1.8698593897229867,0.5670270667715183,5.07118718497223,1.847017413604453,3.7592371572871177,1.7678560366790768,1.6742861645574423,2.1716112285741813,1.6091910258534172,2.0901335641115173,1.5571924515978972,0.46786807158021326,575.0
11903,3.7678643558522995,3.925174941877597,2.679862960735194,5.391052341838726,2.583394424247338,4.001962342414751,3.047164360929494,4.170254495315547,2.5401353073434456,0.07463058420795031,,0.016189971837694737,,0.018973758069538674,0.013134451567529907,0.01634756539421636,0.01426476181989252,0.01668775303998641,0.013024018667830461,0.0022324153760479655,2.5580486146480785,2.526189999631666,2.1050511343383387,2.7323875402784674,2.0742586407992305,2.7062303813714075,2.2149388129946286,2.728518768384472,2.0772307256546574,0.34833324322813247,5.116790612046352,2.0802529228204953,4.317138101099644,2.081493175742249,1.716521355820115,2.306625656892697,1.814750769567143,2.310348569211074,1.7337659985685496,0.2868435261981558,313.0
11904,3.714713106120042,3.7657801809351503,2.5221397041794433,5.218569292726093,2.5479565359361978,3.898950240290286,2.9251317307826703,3.9978734817854757,2.430975277877947,0.09897368751829418,,0.015857841297394978,,0.018667764423269256,0.013044054123458168,0.016135797344597785,0.013976206183521998,0.016339211992420374,0.01274109798335943,0.0025708483560885013,2.610236784877535,2.481351432257893,2.099741169462408,2.687768973610541,2.0749004277117384,2.682882296507719,2.1758796725358533,2.6825693335510277,2.039342892871677,0.40227280188167747,5.204510541336205,2.0396864678815314,4.357073782016132,2.0724836734906873,1.7261330826955772,2.301374505309667,1.783554249637647,2.2858354423172678,1.71026484348605,0.330670770664769,368.0
11905,3.840001933701518,3.950790798547191,2.829000759784341,5.280410977853286,2.497324260875669,3.9613438849404567,3.06184170830799,4.227861118120128,2.5753243068092853,0.03985867670318262,,0.01624271414638621,,0.018778048097200812,0.012913799896673716,0.016264392901574644,0.014299075254800106,0.016802617488518,0.013113920541695715,0.001631465981551697,2.6626871866197654,2.5658566094813273,2.2615641867254412,2.739345343483461,2.0503182300515648,2.722128934195087,2.2476820922058622,2.7792052700302428,2.1183237882215535,0.2577221844933912,5.997649507360274,2.132917958563865,0.9264295629998045,2.1403231850289384,1.710520387849752,2.345422093423025,1.8634964124339184,2.3797403985457635,1.7933216798630625,0.21423655304626804,228.0
11910,3.428271945004492,1.9832160101945526,2.0149609377022815,2.0914616719402357,1.8157536035285724,2.74771287800766,1.5138532120338635,2.344459920349581,1.3837256675746774,0.3988730777895091,,0.011508046136918837,,0.011817933436683088,0.0110114634562192,0.0135457251430083,0.010054453450714191,0.012512324262664477,0.009612615763047633,0.005161001040386,2.464712453243037,1.814480775692627,1.882765055094745,1.7360895129521807,1.859871304693337,2.2676637307019787,1.5788537009400025,2.065663013687378,1.5434153096317462,0.8137382366818792,4.916834888278841,1.4629068704918304,,1.319564738452971,1.5565155224128397,1.8993290708388022,1.2678905855339935,1.7128656051714466,1.2576907961765187,0.6560682665648069,1018.0
11916,2.4259297136763647,0.754182554932505,1.0533231800118237,0.6308526988538755,1.1549094969328642,1.5057677880686873,0.5670885596601677,0.996203078166161,0.5636253485237436,0.5884023315041923,,0.007096673513256516,,0.0064905360606179515,0.008781941924700118,0.010027567304585518,0.0061537808710601825,0.008156249908220873,0.00613496151764251,0.006268357781940725,1.9986935297738633,1.061746056597045,1.2255063518721632,0.8930682875122911,1.5879820375341216,1.6314079125006882,0.9168621948952593,1.2984712629990796,0.9345294490078906,0.9378202539376703,4.9944971580161415,0.804890315974045,2.9027874134466907,0.6289793515069027,1.3333738573557632,1.311827768279324,0.6925352012082274,1.031771562435049,0.7229277176109563,0.7109444257679304,2005.0
11917,3.3408962824245596,3.645924594978002,2.1334085386270543,5.006567566953362,2.6074231208839085,3.91810114998266,2.8302451880725386,3.887217938454421,2.3605591250063878,0.16781653637543273,,0.016425246044881558,,0.019247666428392898,0.01389036950625391,0.017027303005849204,0.014471717396895536,0.016960064040852717,0.013216470290790297,0.0035239149599022414,2.4444983394462323,2.4394925089925823,1.9361284595573567,2.6392550692664885,2.117715916678693,2.684844794840879,2.139133910098366,2.6401140937991183,2.0050813220152355,0.5233750607764733,3.7553215257336063,2.007682958558796,2.790929633159831,2.0226700905066015,1.763036511029649,2.283825988718868,1.7498965313518633,2.2307369976907725,1.6705911542686862,0.4307335179682631,487.0
11918,3.446979421264933,2.85156726801431,2.1086595398234462,3.676377691116435,2.2604833463733325,3.3486709996150608,2.204720263331308,3.129869337716444,1.880189199637127,0.2650116453234773,,,,,,,,,,,2.34234277540066,2.0894023755352262,1.7697483355313568,2.1621721347571303,1.941972218393912,2.4215872786874324,1.8269703977891756,2.308573835945968,1.7393800719734982,0.6369608691697585,0.23475260455395522,5.508977952667041,3.9506814708146067,6.344443495761249,4.956909787035878,5.9999155714680485,4.851661395029545,5.783209215142716,4.468694987997839,1.6794292119386343,692.0
11927,3.9024734417764626,3.868589171632301,2.849986740678282,5.166267315218867,2.4300833992623985,3.8718621075738113,2.9978303551174355,4.146496597879461,2.5233200554033455,0.03438343859140207,,0.016072849953203187,,0.018573982045583023,0.012738760535630356,0.016079647558770616,0.014148816393963105,0.01664015016522285,0.012980838724193783,0.001515274232416643,2.6759000948848457,2.5486471571919647,2.2448225733086775,2.730342686299428,2.028449716763503,2.698019854957638,2.2331808740922545,2.759035777325846,2.101685860832123,0.24027471021374588,5.161461411179879,2.14388433266641,4.528647042178193,2.1661857425690867,1.7109102872973487,2.3419544687859215,1.8726215586101111,2.378996963775463,1.7925623336205292,0.2021155362010798,214.0
11930,2.391282430264144,0.6591394269514582,0.8442471144241579,0.5625594927380493,1.4166015408045967,1.5174922466420042,0.49653825499419835,0.8712790803773418,0.48835153601567255,0.8881936781945724,,0.006634454645573427,,0.006129157947421818,0.009726138270818396,0.010066530758507964,0.0057582821531430035,0.007627728523564849,0.005710614759895651,0.0077014131703867506,2.0671801728204446,0.9495169955540566,1.0942113721908622,0.8094625400349739,1.8078597424721476,1.5853093885699123,0.8211789375759883,1.1701974139779376,0.8300698794841912,1.1022191100432228,2.8718453249148075,0.7174693996805355,2.195870108333758,0.5722865180303378,1.5778787285462426,1.27514154520942,0.618559205927284,0.9263795439182962,0.6334169204558722,0.8328534264283256,2635.0
11931,2.5460626620050015,1.0585449514744143,1.1244831014385959,0.9700725756836608,1.4021856355046163,1.9051210476850176,0.8007423333785779,1.3377123564402362,0.7698370941910861,0.6494443860497642,,0.008407584426661839,,0.00804856948968539,0.009676523180792871,0.011279188949177739,0.007312451171036049,0.009451439393395456,0.007169947921805854,0.006585482014166906,2.1088990692496026,1.3746815829401442,1.3466329679612294,1.236056314327887,1.8311215619708439,1.96710886091711,1.1920740014906364,1.6202141494071183,1.1873376683516341,1.0767588382402014,5.273709121848984,1.1114661075393062,3.5785046827711,0.9509554763932386,1.5836793846224686,1.6444139629282213,0.96104099568225,1.3433258922333868,0.969468374012245,0.8705877561389368,1778.0
11933,3.278844665637052,1.8786501054762375,1.6624395072096316,2.1006604286182196,1.994363878538597,2.765080564803209,1.4392602757915014,2.1868951509704813,1.2904083746147266,0.6372032174800257,,0.011200554796288304,,0.011843893994352692,0.011540344788276199,0.013588467478008036,0.009803615141152088,0.012084552290899508,0.00928282516511318,0.006523122952524962,2.2702396840970738,1.73788754512147,1.5974338694248977,1.6988230011435812,1.9786248150576755,2.253956521327447,1.514529452037379,1.9730586587998307,1.4682784794561554,1.012133268456117,4.805670992688189,1.3667432426440853,3.3672186349468314,1.2344860445437509,1.6577570082323971,1.858729447426358,1.186692915472595,1.6098253631317307,1.1756827169670658,0.7959814829221197,1322.0
11934,3.4753840167747976,2.9356402315950794,2.1247340370867147,3.7933975923041503,2.3182312278657284,3.438389128533395,2.2697856723442524,3.2153670798652567,1.935402747805966,0.274404304863012,,0.014001288353777114,,0.015915884050075123,0.012442136464076405,0.015152842074688842,0.012311444442606609,0.014653179339843843,0.011368476309943532,0.0042806729134394145,2.4357471465977345,2.189876321170816,1.8411238924119964,2.298375691852366,2.0355077775586046,2.5212070804575655,1.9166408198854243,2.404789004254741,1.8150476068646866,0.6695201195031035,4.892465975862773,1.7965129045600947,3.805942627649853,1.7381359827471452,1.6995976745234098,2.147464339198132,1.5640567274941142,2.034501779570731,1.5147875341141641,0.5492554638459515,694.0
11938,3.265037365592749,2.3592142895985475,1.8704432670714606,2.7792343525499055,2.0652298657450574,3.0390057045008243,1.813848056853415,2.6795371283477265,1.594351977486544,0.37169448774916375,,0.012551634362977314,,0.013623201148011884,0.011743587361756591,0.014245652365508565,0.011005683937028355,0.0133766225910387,0.010318312739756856,0.004982067929220073,2.3844835925913315,1.9678235991501216,1.7501065531958533,1.9835190287246207,1.9570797518057197,2.3744335352626016,1.7180606146525677,2.198517136741239,1.648932335497436,0.7810800219456613,4.792384273321529,1.5887322870569034,3.5347235903356884,1.4907982875530394,1.6322100204057404,1.9861455800192716,1.3825771836059575,1.8263763452235051,1.3501094751188751,0.6306088869836339,901.0
11942,3.675502006368908,4.110336361330105,2.6950424947704024,5.608785473394026,2.5826331385191854,4.073083751917681,3.189603746242443,4.3661481889600315,2.664267917719268,0.036874269998915896,,0.016567434640672705,,0.019353120429106713,0.013132516166728852,0.016492187156039322,0.014594356505827685,0.017075200830532187,0.013338455126308496,0.001569200002445147,2.688163760364861,2.612626949443615,2.273676112654272,2.8305151786919542,2.079807851909674,2.7517861434308273,2.2908912987714274,2.8153358272330307,2.1475250201315936,0.24745739484557353,6.08941059152958,2.181163905170383,5.392189239524283,2.2246981557805805,1.7402985286872532,2.3893322198168567,1.9052339098256892,2.4296788898975876,1.825809390366342,0.20659097075439903,215.0
11944,3.2727230601573924,3.6754369445267447,2.2767124641052767,4.81918952080317,2.416011547596988,3.8161149864716526,2.8447169913197423,3.972760437677568,2.410683021009286,0.06899202671708975,,,,,,,,,,,2.5162753845536203,2.479924379265573,2.0092702102104307,2.6303139373844218,2.033661142499063,2.6738963764694237,2.171607322462948,2.6959919814130786,2.0507631222353466,0.3397687256519102,4.422573552940673,1.34967259295383,3.7134769353792865,1.3015103051187087,1.121102279091883,1.550905820027677,1.175390868751553,1.5412371958574984,1.1442429640121392,0.18491553242080674,311.0
11946,2.8177875765998945,2.722550024079518,1.8474706366511198,3.1167782023838484,2.0203920619215365,3.218288807038709,2.0889957341400347,3.097721687747358,1.8558547391763107,0.17774647792598472,,,,,,,,,,,2.4087699070996136,2.1597777488339176,1.9133589965268583,2.159764095855225,1.9226123296721929,2.480638793398326,1.8843364135996854,2.4037692135275823,1.81530264932558,0.5518507414062178,5.531835779638433,0.7844765254208086,3.9201908382573,0.6879522234675759,0.7312467989457244,0.9746903145861392,0.6802281986956458,0.92648375498601,0.6783369225615529,0.20044375047524254,580.0
11949,2.9026250440352297,3.5733089096144366,1.8248971961938651,4.907906388055978,2.433062766881515,3.7356509542769296,2.773671289314976,3.8144046275205445,2.314943918832483,0.10013984249635545,,0.015447274553336996,,0.018103590597575006,0.012746567227515685,0.015794276248760675,0.013609559856468898,0.015959892609963645,0.012433311706412478,0.0025859494821626975,2.3773279251724038,2.412311623067874,1.8026333914216195,2.605503015133744,2.0272738916629933,2.620087323880488,2.1150416650677832,2.61352040109539,1.9838828845613334,0.4038327907585379,4.19092951748152,1.9972181224801173,3.784128002137208,1.9952738300042165,1.6927334964225436,2.247593270023674,1.742450800730316,2.230335216729305,1.669742028769222,0.3343441039880857,380.0
