,wape,wape,wape,wape,wape,wape,wape,wape,wape,wape,wape,wape,wape,wape,wape,wape,wape,wape,wape,wape,wape,wape,wape,wape,wape,wape,wape,wape,wape,wape,wape,wape,wape,wape,wape,wape,wape,wape,wape,wape,wape
10,20.167105818772082,17.47952570479347,19.144173387837174,16.916449133016638,18.74878579930664,18.650211003611222,19.1398488957121,19.491560243068815,19.10852461989736,17.63512037559503,17.254267368322914,17.831297158871394,18.071776062082527,17.451515226303197,18.069763703709217,18.348876047097463,19.564094904604637,18.22798073737602,17.683066058616653,17.722607972663912,17.096634661732434,17.752728809064966,17.200398818488218,17.3243625631318,17.771192855951753,19.35193216162593,17.945108280113693,16.217330176155166,17.23384055258016,16.90089297429031,17.64927417881492,17.688418876202867,16.9170442830101,18.440826003397472,16.528551280960873,18.812360907166457,17.7193078005562,18.279978352194806,19.719206070361363,18.858458538368023,19.166116857578725
11,20.051507715715662,17.39133638173515,19.060615648392403,16.85356633875666,18.664451719958294,18.552574583501922,19.08430253714101,19.396722509227065,19.045884618051673,17.589953974123905,17.199247982394326,17.75393420932346,18.01697414219483,17.377302249782502,18.017877073939268,18.26374585888579,19.459679107842916,18.116957529975448,17.599629889393757,17.638524868705513,17.019083574614516,17.671617704412878,17.13761949511689,17.23821620060701,17.682604583637705,19.258865688972513,17.866513963615,16.15440761347269,17.15943696593863,16.827331831581702,17.560343338014967,17.624067352988277,16.889984427165544,18.374639816130497,16.500923640727546,18.784633998654165,17.673216124663977,18.24597514810983,19.73201544961821,18.848741678641645,19.131027390094506
12,19.939334347554066,17.306704197012802,18.980211760661287,16.79423866586798,18.583695532458968,18.45786772912003,19.03203817186437,19.30449192273753,18.986120088161105,17.548907060354136,17.148027693562184,17.680170514899267,17.965664909958207,17.306378396296136,17.969177899996158,18.181527703220347,19.358807461735182,18.009498681980855,17.51975338879301,17.558594227417835,16.944634221666238,17.594157985656533,17.07866703754123,17.155551898419137,17.597797934881953,19.168741225339968,17.791765317322298,16.095429460464494,17.088862185108354,16.75680917014927,17.474842909486192,17.562703907737525,16.866038048374403,18.31233102370444,16.476802565498737,18.76057159313133,17.630209182365245,18.215557296759542,19.74815166673041,18.842665923880674,19.099298062931005
13,19.831212183289043,17.225805737297794,18.902985145046987,16.73925881023671,18.506572924815103,18.366244611219873,18.98308471654873,19.21600059201843,18.929359943364396,17.512061554364763,17.100172378095692,17.609359964185465,17.9178391262925,17.238800993338625,17.92327920916639,18.102259086492897,19.260944559180825,17.905970272741886,17.444348695024583,17.482133169363166,16.873812545581846,17.520016446735287,17.023454041316004,17.07651486900005,17.51684182365585,19.081550330491005,17.720466415529312,16.0393887041275,17.02210827113707,16.689873630915883,17.39325004746805,17.50511847776446,16.84525022493074,18.254216917443337,16.456669347482627,18.740534652425563,17.590915945543372,18.18862967417875,19.76746254352759,18.84011661991786,19.070877824776144
14,19.726542063803866,17.14813097970162,18.82943745881177,16.688783733021495,18.433034433838902,18.27878919092814,18.937920225449336,19.130989072884034,18.875813715355665,17.47910713203682,17.055644842510354,17.5425444769766,17.873485076991685,17.174672075462503,17.88063720880548,18.026068883227186,19.16595885621345,17.806383121564377,17.3725851085387,17.408669395420972,16.80665706348943,17.449115675104146,16.97203032236032,17.001195118547177,17.439756074084663,18.99719296652584,17.652117299569056,15.987676022212963,16.959584033409502,16.626214120494208,17.3151694977329,17.451326275461593,16.827736163884484,18.19952691178131,16.440894171980002,18.723794045651083,17.555006282498326,18.165042360526925,19.79057417524648,18.841621827930666,19.045763386995553
15,19.625021491418384,17.07349002399306,18.758991949182423,16.64230285312089,18.363955754109774,18.196180097249492,18.896663660078207,19.049379873065313,18.8261697347798,17.450803972799175,17.014979651411274,17.47915190271086,17.833051249957037,17.11391499685182,17.841087003143112,17.953312923661702,19.073598007028316,17.710569399163585,17.304550758829613,17.33830016092305,16.74337492192856,17.381654882797218,16.92372035800808,16.929685155323565,17.366987701963723,18.91582836629354,17.587085850080896,15.939822796921348,16.90014964537396,16.565752630811293,17.240802118599095,17.400417232895578,16.814025145142946,18.148068044427426,16.428939086440668,18.710606920880167,17.522479338751605,18.145024486380898,19.817192192840306,18.84712361867267,19.024257029901754
16,19.526733312841515,17.002629657190116,18.69210493745151,16.599880537317652,18.299193435930334,18.117233866619323,18.85862748264835,18.970258450950165,18.780226010251035,17.426363821088945,16.978065223356587,17.41940695170538,17.796307089004465,17.056792985887295,17.80462116116335,17.883923179015287,18.984665366585798,17.617910948861798,17.239901507556176,17.270997439016398,16.68375912145733,17.317694714184118,16.879254186157542,16.862058918695258,17.297609072406583,18.83804975563047,17.525340322056643,15.8958318640133,16.844425678101086,16.509118896246857,17.17003296948275,17.352473305744997,16.803943267316647,18.0999418452789,16.420987856256644,18.700850716448954,17.49313710671044,18.128349781561692,19.847209384396553,18.8561105639193,19.00607326004883
17,19.43172629785805,16.934802316628204,18.62789988807996,16.561549092568534,18.23838599259361,18.041242586207296,18.824053996726867,18.894585208652273,18.738115562284563,17.406121704084875,16.94546419858814,17.36334509871126,17.76297016568635,17.003362254202177,17.77121290652105,17.818036148682033,18.89921814060748,17.52862857522317,17.178723764304493,17.206663666702397,16.627826381699396,17.25726669181062,16.838066040978703,16.797974268560367,17.231619316096307,18.76336681979341,17.46741357081584,15.855124754869326,16.79209344771519,16.456388277795487,17.10291239281947,17.30756665516265,16.797964813934623,18.054876483875365,16.416848772082275,18.693876044281655,17.46747731083287,18.11576316175798,19.88061586931853,18.86911286876938,18.99085723488021
18,19.339411629948664,16.87050579611524,18.566772924858363,16.52705223728591,18.181536000557454,17.968134161917586,18.792280041579012,18.82286651567422,18.699657353245033,17.38986664802659,16.916553864043564,17.31079923123292,17.733234858186464,16.953663762882805,17.741250325513075,17.756156706479693,18.816739582175046,17.4431860933997,17.12131771635965,17.146062119634465,16.57558211664917,17.200461720134925,16.80069469808613,16.737880489644336,17.168803312608972,18.691734352164882,17.413475631084452,15.817892246499985,16.742887152326514,16.406926963385924,17.03964282127863,17.26594051570818,16.796160865383776,18.01357888117845,16.417267832936542,18.689844792092146,17.445498051416635,18.107078646977957,19.917140204152382,18.88585810962537,18.97881805006497
19,19.250122012249538,16.810005788014674,18.50853949789368,16.495863076682184,18.128465084780956,17.89843925665444,18.763435338483408,18.754108697466453,18.664595979455555,17.37776096506632,16.891428750945,17.2620960088494,17.706925735738245,16.907837594395758,17.7146958545089,17.697719430430848,18.73708669757795,17.361786087813886,17.068022362415917,17.088881432668227,16.527082268743655,17.147218479965417,16.766604699414987,16.6813093750404,17.10952455516756,18.62335293230431,17.363166242514012,15.784298615640974,16.697002461244892,16.36090345865355,16.97932852907862,17.227552977741276,16.797805051825115,17.97620581046916,16.42151798586765,18.688647075169595,17.42762661862761,18.101958405780117,19.956535992458747,18.905729526959888,18.97043731388123
20,19.163938520739553,16.753739896580758,18.453654497310033,16.467911368329986,18.078642485513605,17.832412923213738,18.7381883087943,18.688578866114195,18.633149992517637,17.370127957653672,16.869780743330782,17.21746817017487,17.683823056793155,16.865916258652806,17.691487993777276,17.643033107597986,18.66046776076605,17.284420090538045,17.017953450840096,17.034988494259974,16.481956095585435,17.09776744641405,16.735783255056113,16.628511933075412,17.054285356618482,18.55830684187509,17.316556979987162,15.754439248137693,16.65503453050016,16.318691412458744,16.92234861923085,17.19192316616152,16.802799533418412,17.942539443116257,16.42976059066523,18.690707821857906,17.414308642660977,18.100877618445782,19.999269162747904,18.92880612194942,18.966022824046497
21,19.081733894870062,16.701951545200952,18.401534143033615,16.443722882116983,18.032167111625878,17.769406969933097,18.71717722520978,18.62652811598977,18.604186335762773,17.366797668126107,16.85173419082029,17.17656822925128,17.664337028979467,16.82754624733048,17.6720672503885,17.592003373454588,18.587052769307114,17.21107331104483,16.971636321449164,16.98480525990603,16.440204982630135,17.052292868236155,16.708177624891256,16.579531570333717,17.00307966948746,18.496195014935946,17.273159102090844,15.728197800879531,16.617520140690644,16.28015425551615,16.868743756568247,17.159707042679702,16.810902068583268,17.912697303044617,16.441644708311106,18.696032037713834,17.40491178564698,18.103526743193417,20.045433214060544,18.95534793027003,18.965202536086288
22,19.003491695780106,16.654607813422285,18.352695020471323,16.42322487593188,17.989097346970315,17.709599915748512,18.70013523722669,18.568190878630986,18.578102476290834,17.367376033111928,16.837126910191337,17.13941437976647,17.64814349635424,16.793392479728467,17.656277485489536,17.544596847312878,18.517180168049837,17.141828946749154,16.928940009099204,16.93852416142167,16.401840218683557,17.010739207457807,16.68411804106962,16.534619629899822,16.955796034023162,18.4375202681339,17.233425776065015,15.70561656949093,16.5839191774308,16.245502666833232,16.818369682061803,17.130608527831523,16.82188002151565,17.886311689375106,16.457274571562145,18.7050213229472,17.399287656668445,18.109438705976658,20.09442237011841,18.98513025530263,18.967894757838415
23,18.928766253790663,16.611191843701977,18.306206189230924,16.406660390411233,17.949617118292736,17.65292059704459,18.687059191121083,18.513427812278913,18.555123094546474,17.37191439365264,16.8260507998239,17.105750279966426,17.635846652395465,16.763102154760656,17.643720116414578,17.500542566335902,18.450605738610975,17.076522048003714,16.890013573410815,16.896210511686867,16.36668392392357,16.972432837503696,16.66331085501233,16.493791299557977,16.91255309721075,18.382291577089084,17.197109639762395,15.686993174105,16.553849185216972,16.214689575284343,16.771907276999958,17.1053419173293,16.836223460236305,17.86396587787115,16.476824043712817,18.717686908412755,17.39805950507882,18.11894350945838,20.146790378952748,19.01820759200642,18.97411048856589
24,18.8574304314229,16.57229493440136,18.2624590652699,16.394075084307264,17.91354520623825,17.59978502597866,18.67742443862946,18.462076100004264,18.53546141395837,17.380050218962133,16.81903749587319,17.075707699326706,17.627784061176847,16.73689921650039,17.634475744602234,17.45963384117049,18.386907444853673,17.01475455669541,16.854668189516687,16.85769132355668,16.33463987412614,16.93830048968825,16.646150358616598,16.45659107286132,16.873928383357352,18.330448233519366,17.163994406044825,15.672020846298695,16.527313425115747,16.187210076362625,16.72899687356317,17.083761023851117,16.853880850489094,17.845612239798786,16.50036892368727,18.733551428357394,17.400553090375944,18.132377969035158,20.202254937651166,19.054740404435236,18.98389824696746
25,18.78957828997005,16.537290110165472,18.221720848970353,16.385235825367733,17.881330136692767,17.55022580033118,18.671592302399915,18.4140329044809,18.519423289132035,17.391841959590902,16.815726378681685,17.049379839503835,17.623776940878557,16.714923972172706,17.628213190244733,17.421725726159007,18.32635498545792,16.956541328233296,16.822583554031922,16.82244738627759,16.305893120563578,16.90826211637421,16.631900232807883,16.42380433602581,16.839570219367403,18.28194992337713,17.134543133546252,15.660839323110949,16.504123455274158,16.16286876840801,16.68962984248177,17.065344111993117,16.875239864678832,17.831496646697314,16.527688382399266,18.752638570532863,17.406500979998643,18.14994437810073,20.261131246599252,19.094583965977463,18.99695765022336
26,18.725178675736085,16.505754354766534,18.184670122700226,16.38048531906349,17.85246256509495,17.503541427004677,18.67011118170444,18.36863085474718,18.507049612097823,17.40794749029287,16.816018443166957,17.026331747005198,17.62369800645106,16.6967930584942,17.625033902123306,17.387384211923052,18.26897253314465,16.902283852061423,16.79410284674427,16.790811553909872,16.280385789607394,16.881573291686667,16.621224841412086,16.394747137964337,16.808634256994225,18.236501945098034,17.10810004007166,15.653094949228207,16.484874424716438,16.14236308004419,16.653579525914424,17.050714202958055,16.900472124380475,17.821594559285383,16.559101191325666,18.775086209339314,17.415574005384773,18.171437770247316,20.322941972397743,19.137865325530274,19.012980020565383
27,18.66377699637745,16.47849746943464,18.15049138087931,16.37923185971987,17.8278990768911,17.45990982868284,18.672568542968254,18.326614343884156,18.498396040384492,17.42790374915548,16.82006860776475,17.007097788298587,17.627632527713907,16.682865772123797,17.625036715896734,17.35696317489821,18.21434669882966,16.851704310286802,16.769025500285014,16.762631312487713,16.258662329040998,16.858550938269193,16.61478170335784,16.36958075420988,16.781784673565916,18.194499325027024,17.08479215427869,15.648686505878251,16.469807633882066,16.12601919870242,16.62088616606989,17.04005160309479,16.92956107622686,17.81622771512073,16.594046217813553,18.800537842740187,17.428402848221086,18.196997259804927,20.38818183673318,19.185144919212107,19.032057881386784
28,18.605402706030418,16.454957636950052,18.11936529941864,16.380758037783313,17.807871019230316,17.41997554438436,18.678424701483557,18.288281870915657,18.49366930091517,17.45139122366964,16.827864863591156,16.991691613246925,17.635035753382095,16.673194826691756,17.628021781064174,17.330191549272353,18.16251582987612,16.8049607997504,16.747622943419103,16.73769055659761,16.241101833800812,16.838806939252905,16.612498229063398,16.348661483362115,16.758731987690734,18.156121116791002,17.064754449818924,15.648242942932615,16.458340230598314,16.113579498821387,16.591787084424563,17.032979626141834,16.962722629024032,17.814574913499854,16.63232292051733,18.829304252446423,17.444545794990656,18.226340940737945,20.456424903001928,19.235687277733742,19.05409118685814
29,18.550850198222186,16.434961249806495,18.091965862232634,16.385636209195486,17.791714962358963,17.383760761206624,18.68813908702042,18.253820123979313,18.49171725335707,17.47841900283555,16.83956958415342,16.980299615268112,17.646254256287513,16.667940133464896,17.63413394593572,17.306661262110758,18.113934676395107,16.76181658378186,16.729548037480754,16.716293414232503,16.22684067356399,16.822269455367255,16.613557362661883,16.33178641071133,16.73927361594433,18.12161430568411,17.04812543463974,15.651944138586272,16.4498047444086,16.10426027422847,16.56688655599539,17.02921874781676,16.999865240612962,17.81674771488736,16.674838315067085,18.861399058444274,17.464401681028775,18.259315252385644,20.528672495643406,19.289660512112082,19.08012728476833
30,18.500215600196384,16.41807830442857,18.067694063954583,16.394262334625587,17.779275853611505,17.354575499854665,18.70130712759254,18.22326057098225,18.493547094910454,17.50945588337064,16.854905932680836,16.973070384650274,17.661866188993745,16.66623207078984,17.643516940010837,17.286881224936987,18.06872745689262,16.722366726007223,16.7149200357316,16.698179400904863,16.216104891675425,16.808964027084382,16.617944453720586,16.31855620124215,16.72342589216564,18.09080898649702,17.035405963983308,15.659551894425668,16.444575062979066,16.098228056943032,16.54521526227751,17.02876248026937,17.040530059430555,17.82238246991942,16.72159202939397,18.897321259480716,17.48821102434355,18.29626837837711,20.604288621572582,19.34673705923344,19.109711801215333
31,18.453496213102646,16.404951014521146,18.0461891000641,16.40688945374929,17.771588531025635,17.329953915001767,18.71760520831362,18.196428024783437,18.49858436479328,17.544688205523936,16.874207686104942,16.969475780309104,17.680528715309595,16.6688539280851,17.656276736511213,17.270756436232322,18.02680203144123,16.687416054832784,16.70367396562536,16.6839908671764,16.20912040985922,16.799243582234162,16.625670447779036,16.30862860651134,16.711194824932278,18.06426350097526,17.025948671506548,15.670573947815866,16.443014858353465,16.095376580142585,16.526923999023644,17.031399000664127,17.08537616905648,17.831149887170906,16.772196322369474,18.936250289537547,17.515774355903087,18.336778906023667,20.682897222725448,19.406760278677844,19.142975081081595
32,18.411243612173195,16.395972000452296,18.02819519937401,16.423478758959398,17.768808874311915,17.308817104580452,18.73767089583662,18.172472361913137,18.506410426083058,17.584030761635283,16.89754977636012,16.969376742686293,17.702448350203003,16.674786042013057,17.672471466639724,17.258430341157926,17.987757508108288,16.656371474433822,16.696452329806394,16.67354203244935,16.205963006823836,16.7936323972829,16.637034067076222,16.30232389501691,16.70325915542481,18.041239120515648,17.020187637705426,15.685224342649,16.445031276147525,16.096089690933855,16.512332255555897,17.036831087833715,17.134324465073878,17.84331538048887,16.82642022067699,18.978725974768054,17.547109889327217,18.38127065505205,20.76439634486757,19.47034956694775,19.180268345476556
33,18.372216096618594,16.39117248762905,18.013280101519573,16.443693961266533,17.770009574348492,17.291599968470162,18.761350366223056,18.151558288956213,18.516965648615866,17.627200983042695,16.924752678286044,16.973765251665704,17.72744901728642,16.684435521363035,17.691971276018396,17.250048711320986,17.95183225096919,16.629290263414532,16.693268662584934,16.66627879163479,16.207025322898385,16.79195279665451,16.652208145414836,16.300020367379794,16.698679475039857,18.02144840202314,17.017880214828764,15.70398028024798,16.45025755360259,16.100654507794488,16.50153730927056,17.045296439499214,17.187325569703713,17.85941202277983,16.88435920528928,19.02543283476172,17.581939636444186,18.429657558872023,20.849558920007603,19.53799492724312,19.221448888208872
34,18.33658592781237,16.390376890125374,18.0015550542201,16.46817810841864,17.77516852061711,17.27781690785594,18.78826723521636,18.134044148137765,18.530653603669208,17.673992813094895,16.956098539609883,16.98209618338347,17.755679180377506,16.697613857797617,17.714666889668415,17.24524178498907,17.919152636708795,16.605944652473788,16.693637278381182,16.662330542061277,16.212120602686266,16.79380630058218,16.670900257834177,16.301484381296344,16.69805135921438,18.004521926797448,17.01934244942296,15.726043391080118,16.45897808339901,16.108989159329045,16.494686697944278,17.05770366879615,17.244040572389807,17.879103141003842,16.946436850377783,19.075549283596878,17.620685435739503,18.481521029919385,20.938041012339482,19.609255229750296,19.265984391691923
35,18.304538399480172,16.39357982138864,17.992587250380325,16.496447407436122,17.7840521275516,17.267605679872805,18.81854138338767,18.119588661806894,18.547378035501588,17.725117463752216,16.991454655229205,16.994192832303273,17.78764452225928,16.714696542077736,17.740175257633528,17.243561480435872,17.88987798474492,16.58674792636917,16.697172364332815,16.66166394972598,16.220642927893017,16.799100349916156,16.69333747206723,16.306734813537986,16.70106320403835,17.991266449081564,17.02410613322789,15.751820666591286,16.47109374236884,16.120418748066665,16.49148049625583,17.07405607369774,17.304004339835554,17.902726444733826,17.012233642846514,19.12928215652827,17.66290724856543,18.536929721733692,21.03013142243662,19.68395385096322,19.313607949245718
36,18.276270921834097,16.401208349987584,17.986459461028296,16.527850295266465,17.797148778210115,17.260328334721248,18.852854940162462,18.10822100047857,18.567390349532154,17.78012180150681,17.03049040028135,17.010150762172763,17.823097873711113,16.73564815321188,17.768644757721454,17.24560632755016,17.864316816441494,16.57181530308412,16.704076325236674,16.66483462905424,16.232839456015398,16.808444013607495,16.719097961557356,16.315654789672067,16.707509169657115,17.9821957667455,17.032193609552625,15.781204460189059,16.48714982633607,16.13503776463368,16.492323641028822,17.094328083038913,17.36715758652477,17.929736740084433,17.081410423061133,19.186594769887485,17.708545917493154,18.595845293353314,21.125911411954757,19.762061218314003,19.364451271064286
37,18.25233709050801,16.412961571024766,17.983854973273356,16.562930172151034,17.81420346713314,17.257079029782616,18.89120275341232,18.10018241562444,18.590741241900535,17.83848049212294,17.07335819851967,17.03070190573246,17.86136510190482,16.76042791424145,17.800028173690517,17.251296304142674,17.841786109074327,16.560834442816578,16.71458555207948,16.672068614451778,16.249047550012513,16.821431753001992,16.748628598087823,16.32838302701708,16.718332868502806,17.977421171575383,17.043576075721955,15.813915290306696,16.506918544260444,16.1532133703281,16.496334522202545,17.118483903619076,17.434007814798335,17.960639762135475,17.15457166448646,19.24757557002846,17.75757011029449,18.65795142243733,21.224467754933713,19.843277895167788,19.419249957715124
38,18.23253767391689,16.428548221619856,17.98481667830726,16.601452601644354,17.835711775813316,17.258222090928818,18.933984980490887,18.095891259398382,18.617530256312957,17.901597563267543,17.12035133809685,17.055743088525023,17.90259616883601,16.788687659934368,17.835034489503688,17.260594311028612,17.822562815167466,16.55353572282603,16.72908484361642,16.683455654501504,16.26916489347547,16.837967809175588,16.78195085940896,16.34507824379084,16.733248945425323,17.975878544210385,17.058744167093373,15.850232688911152,16.530329463679365,16.175139696226235,16.503633255692595,17.146451707417107,17.504339975170343,17.994696131566045,17.232034468419553,19.31175459535393,17.81009052002602,18.723861872849277,21.32605251550822,19.92787307668804,19.477967649326274
39,18.21619146655678,16.447532730682557,17.989487829978742,16.644218316668674,17.861069015826935,17.262945499752767,18.980051284265414,18.09487110753938,18.64753467216129,17.968829322411963,17.1707028029861,17.08430413973027,17.947330143035177,16.82072736648909,17.873652122948293,17.273064634610215,17.806159304782444,16.55043995868571,16.74709319749958,16.698082388357008,16.293264838847403,16.85825720460872,16.81880449092705,16.365700006770076,16.751797802588488,17.97770680848076,17.07758957797259,15.890464624963432,16.557477103483947,16.20078517585459,16.514009918733354,17.17830048799193,17.578156905013962,18.03186987474738,17.31264084518426,19.37851431588923,17.86673494911886,18.79312405267875,21.430637080072692,20.015836644257966,19.54073246341621
40,18.20306910344215,16.47004740736136,17.99757124983932,16.690139470581865,17.890331444676363,17.27095667417741,19.02910610542852,18.096605776624845,18.680788342624844,18.039101156607835,17.224160228648884,17.116791098534968,17.995766305843908,16.856169593803422,17.9150453821719,17.288748282334797,17.793165971978656,16.5514143004666,16.76918181324153,16.716731858236596,16.32128269974506,16.882539803780407,16.858581202972456,16.390361679511262,16.77419829065865,17.983198586565873,17.099762987294667,15.934755863494043,16.58842900558843,16.230629736898173,16.52769369430331,17.213908970884496,17.654736627266697,18.072247256724832,17.396804096523272,19.448500516441154,17.926692476312507,18.866269566304865,21.538794393903427,20.107509935604853,19.60646161167741
